"host","bytes","date","time","day"
"199.234.151.56.du.nauticom.net",363,218,19,"Sunday"
"199.234.151.56.du.nauticom.net",786,218,19,"Sunday"
"199.234.151.56.du.nauticom.net",234,218,19,"Sunday"
"199.234.151.56.du.nauticom.net",669,218,19,"Sunday"
"199.234.151.56.du.nauticom.net",5866,218,19,"Sunday"
"31.75.med.umich.edu",40310,187,16,"Thursday"
"31.75.med.umich.edu",13436,187,16,"Thursday"
"31.75.med.umich.edu",1713,187,16,"Thursday"
"31.75.med.umich.edu",1204,187,16,"Thursday"
"31.75.med.umich.edu",12054,187,16,"Thursday"
"31.75.med.umich.edu",3998,187,16,"Thursday"
"31.75.med.umich.edu",0,187,16,"Thursday"
"31.75.med.umich.edu",786,187,16,"Thursday"
"31.dn258-lab.marist.edu",234,213,22,"Tuesday"
"31.dn258-lab.marist.edu",11473,213,22,"Tuesday"
"31.dn258-lab.marist.edu",786,213,22,"Tuesday"
"31.dn258-lab.marist.edu",363,213,22,"Tuesday"
"31.dn258-lab.marist.edu",5866,213,22,"Tuesday"
"31.dn258-lab.marist.edu",7280,213,22,"Tuesday"
"31.dn258-lab.marist.edu",1204,213,22,"Tuesday"
"31.dn258-lab.marist.edu",3977,213,22,"Tuesday"
"31.dn258-lab.marist.edu",669,213,22,"Tuesday"
"3dwave.stanford.edu",4209,203,17,"Saturday"
"3dwave.stanford.edu",12859,203,17,"Saturday"
"3dwave.stanford.edu",18114,203,17,"Saturday"
"3dwave.stanford.edu",3635,203,17,"Saturday"
"3dwave.stanford.edu",13116,203,17,"Saturday"
"3dwave.stanford.edu",2537,203,17,"Saturday"
"3dwave.stanford.edu",73728,203,17,"Saturday"
"3dwave.stanford.edu",7008,203,17,"Saturday"
"492.rahul.net",1713,198,16,"Monday"
"492.rahul.net",1204,198,16,"Monday"
"492.rahul.net",1173,198,16,"Monday"
"6053.netusa1.net",234,205,8,"Monday"
"6053.netusa1.net",1204,205,8,"Monday"
"6053.netusa1.net",1414,205,8,"Monday"
"6053.netusa1.net",669,205,8,"Monday"
"6053.netusa1.net",13372,205,8,"Monday"
"6053.netusa1.net",9866,205,8,"Monday"
"6053.netusa1.net",25218,205,8,"Monday"
"6053.netusa1.net",363,205,8,"Monday"
"6053.netusa1.net",4441,205,8,"Monday"
"71.178.med.umich.edu",786,198,10,"Monday"
"71.178.med.umich.edu",363,198,10,"Monday"
"71.178.med.umich.edu",7071,198,10,"Monday"
"71.178.med.umich.edu",234,198,10,"Monday"
"71.178.med.umich.edu",5866,198,10,"Monday"
"71.178.med.umich.edu",669,198,10,"Monday"
"a01.ppp.mo.net",786,219,6,"Monday"
"a01.ppp.mo.net",234,219,6,"Monday"
"a01.ppp.mo.net",1204,219,6,"Monday"
"a01.ppp.mo.net",363,219,6,"Monday"
"a01.ppp.mo.net",7034,219,6,"Monday"
"a01.ppp.mo.net",3723,219,6,"Monday"
"a01.ppp.mo.net",5866,219,6,"Monday"
"a01.ppp.mo.net",669,219,6,"Monday"
"a07.ppp.mo.net",234,189,13,"Saturday"
"a07.ppp.mo.net",25218,189,13,"Saturday"
"a07.ppp.mo.net",1204,189,13,"Saturday"
"a07.ppp.mo.net",13372,189,13,"Saturday"
"a07.ppp.mo.net",669,189,13,"Saturday"
"a07.ppp.mo.net",1414,189,13,"Saturday"
"a07.ppp.mo.net",363,189,13,"Saturday"
"a07.ppp.mo.net",4441,189,13,"Saturday"
"a07.ppp.mo.net",9867,189,13,"Saturday"
"a64209.dial.tip.net",1173,223,23,"Friday"
"a64209.dial.tip.net",8677,223,23,"Friday"
"a64209.dial.tip.net",11853,223,23,"Friday"
"a64209.dial.tip.net",4179,223,23,"Friday"
"a64209.dial.tip.net",786,223,23,"Friday"
"a64209.dial.tip.net",1713,223,23,"Friday"
"a64209.dial.tip.net",1204,223,23,"Friday"
"a64209.dial.tip.net",4714,223,23,"Friday"
"aal54.ccs.itd.umich.edu",40310,186,16,"Wednesday"
"aal54.ccs.itd.umich.edu",8677,186,16,"Wednesday"
"aal54.ccs.itd.umich.edu",11853,186,16,"Wednesday"
"aal54.ccs.itd.umich.edu",786,186,16,"Wednesday"
"aal54.ccs.itd.umich.edu",3985,186,16,"Wednesday"
"aal54.ccs.itd.umich.edu",1204,186,16,"Wednesday"
"abram-jimmy.evermann.indiana.edu",6922,200,15,"Wednesday"
"abram-jimmy.evermann.indiana.edu",4179,200,15,"Wednesday"
"abram-jimmy.evermann.indiana.edu",4209,200,15,"Wednesday"
"abram-jimmy.evermann.indiana.edu",1932,200,15,"Wednesday"
"abram-jimmy.evermann.indiana.edu",8089,200,15,"Wednesday"
"abram-jimmy.evermann.indiana.edu",11417,200,15,"Wednesday"
"abram-jimmy.evermann.indiana.edu",41397,200,15,"Wednesday"
"abram-jimmy.evermann.indiana.edu",3635,200,15,"Wednesday"
"abram-jimmy.evermann.indiana.edu",11175,200,15,"Wednesday"
"acd.ucar.edu",1173,215,14,"Thursday"
"acd.ucar.edu",1713,215,14,"Thursday"
"acd.ucar.edu",1204,215,14,"Thursday"
"acd.ucar.edu",7634,187,13,"Thursday"
"acsmac15.acn.purdue.edu",11473,199,12,"Tuesday"
"acsmac15.acn.purdue.edu",234,199,12,"Tuesday"
"acsmac15.acn.purdue.edu",786,199,12,"Tuesday"
"acsmac15.acn.purdue.edu",5866,199,12,"Tuesday"
"acsmac15.acn.purdue.edu",669,199,12,"Tuesday"
"acsmac15.acn.purdue.edu",7071,199,12,"Tuesday"
"acsmac15.acn.purdue.edu",1204,199,12,"Tuesday"
"acsmac15.acn.purdue.edu",363,199,12,"Tuesday"
"acsmac15.acn.purdue.edu",3977,199,12,"Tuesday"
"afletch.earthlink.net",44877,229,22,"Thursday"
"afletch.earthlink.net",3635,229,22,"Thursday"
"afletch.earthlink.net",4209,229,22,"Thursday"
"afletch.earthlink.net",44877,229,22,"Thursday"
"afletch.earthlink.net",18149,229,22,"Thursday"
"afletch.earthlink.net",11175,229,22,"Thursday"
"afletch.earthlink.net",3260,229,22,"Thursday"
"alaw59.law.uiuc.edu",5866,199,8,"Tuesday"
"alaw59.law.uiuc.edu",786,199,8,"Tuesday"
"alaw59.law.uiuc.edu",669,199,8,"Tuesday"
"alaw59.law.uiuc.edu",363,199,8,"Tuesday"
"alaw59.law.uiuc.edu",234,199,8,"Tuesday"
"alaw59.law.uiuc.edu",7071,199,8,"Tuesday"
"alaw59.law.uiuc.edu",4464,199,8,"Tuesday"
"alibaba-14.slip.bradley.edu",786,204,14,"Sunday"
"alibaba-14.slip.bradley.edu",4324,204,14,"Sunday"
"alibaba-14.slip.bradley.edu",4324,204,14,"Sunday"
"alibaba-14.slip.bradley.edu",5978,204,14,"Sunday"
"alibaba-14.slip.bradley.edu",1204,204,14,"Sunday"
"alibaba-14.slip.bradley.edu",2435,204,14,"Sunday"
"alibaba-14.slip.bradley.edu",46573,204,14,"Sunday"
"ames-research-pc-6.ucsd.edu",11417,191,12,"Monday"
"ames-research-pc-6.ucsd.edu",3635,191,12,"Monday"
"ames-research-pc-6.ucsd.edu",49152,191,12,"Monday"
"ames-research-pc-6.ucsd.edu",1932,191,12,"Monday"
"ames-research-pc-6.ucsd.edu",14385,191,12,"Monday"
"ames-research-pc-6.ucsd.edu",6922,191,12,"Monday"
"amrit.me.jhu.edu",1204,233,22,"Monday"
"amrit.me.jhu.edu",891,233,22,"Monday"
"ams82.pi.net",5866,218,13,"Sunday"
"ams82.pi.net",363,218,13,"Sunday"
"ams82.pi.net",669,218,13,"Sunday"
"ams82.pi.net",786,218,13,"Sunday"
"ams82.pi.net",7034,218,13,"Sunday"
"ams82.pi.net",234,218,13,"Sunday"
"anat3d2.anatomy.upenn.edu",1713,219,12,"Monday"
"anat3d2.anatomy.upenn.edu",1204,219,12,"Monday"
"anat3d2.anatomy.upenn.edu",891,219,12,"Monday"
"anat3d2.anatomy.upenn.edu",36902,219,12,"Monday"
"anat3d2.anatomy.upenn.edu",4179,219,12,"Monday"
"anat3d2.anatomy.upenn.edu",71655,219,12,"Monday"
"anat3d2.anatomy.upenn.edu",28219,219,12,"Monday"
"anat3d2.anatomy.upenn.edu",84905,219,12,"Monday"
"anat3d2.anatomy.upenn.edu",55666,219,12,"Monday"
"anc-p2-73.alaska.net",18149,198,14,"Monday"
"anc-p2-73.alaska.net",3260,198,14,"Monday"
"anc-p2-73.alaska.net",1173,198,14,"Monday"
"anc-p2-73.alaska.net",2261,198,14,"Monday"
"anc-p2-73.alaska.net",1204,198,14,"Monday"
"annex-v32bis2-31.slip.andrew.cmu.edu",1204,187,14,"Thursday"
"annex-v32bis2-31.slip.andrew.cmu.edu",3998,187,14,"Thursday"
"annex-v32bis2-31.slip.andrew.cmu.edu",40310,187,14,"Thursday"
"annex-v32bis2-31.slip.andrew.cmu.edu",543,187,14,"Thursday"
"annex-v32bis2-31.slip.andrew.cmu.edu",786,187,14,"Thursday"
"annex-v32bis2-31.slip.andrew.cmu.edu",3998,187,14,"Thursday"
"annex-v32bis2-31.slip.andrew.cmu.edu",66554,187,14,"Thursday"
"annex-v32bis2-31.slip.andrew.cmu.edu",4524,187,14,"Thursday"
"annex03-port06.comm.net",1713,183,14,"Sunday"
"annex03-port06.comm.net",12054,183,14,"Sunday"
"annex03-port06.comm.net",3985,183,14,"Sunday"
"annex03-port06.comm.net",40310,183,14,"Sunday"
"annex03-port06.comm.net",1204,183,14,"Sunday"
"annex03-port06.comm.net",12290,183,14,"Sunday"
"annex03-port06.comm.net",786,183,14,"Sunday"
"aquaduct.pipex.net",46888,183,10,"Sunday"
"aquaduct.pipex.net",7634,183,10,"Sunday"
"aragorn14.kingston.net",786,196,21,"Saturday"
"aragorn14.kingston.net",234,196,21,"Saturday"
"aragorn14.kingston.net",7071,196,21,"Saturday"
"aragorn14.kingston.net",5866,196,21,"Saturday"
"aragorn14.kingston.net",669,196,21,"Saturday"
"aragorn14.kingston.net",363,196,21,"Saturday"
"aragorn14.kingston.net",3381,196,21,"Saturday"
"aragorn14.kingston.net",12054,196,21,"Saturday"
"aragorn173.acns.nwu.edu",18114,185,21,"Tuesday"
"aragorn173.acns.nwu.edu",12859,185,21,"Tuesday"
"aragorn173.acns.nwu.edu",4209,185,21,"Tuesday"
"aragorn173.acns.nwu.edu",3635,185,21,"Tuesday"
"aragorn173.acns.nwu.edu",17688,236,16,"Thursday"
"aragorn173.acns.nwu.edu",7634,185,21,"Tuesday"
"arcadia.ece.miami.edu",669,240,12,"Monday"
"arcadia.ece.miami.edu",3977,240,12,"Monday"
"arcadia.ece.miami.edu",363,240,12,"Monday"
"arcadia.ece.miami.edu",786,240,12,"Monday"
"arcadia.ece.miami.edu",1204,240,12,"Monday"
"arcadia.ece.miami.edu",7089,240,12,"Monday"
"arcadia.ece.miami.edu",5866,240,12,"Monday"
"arcadia.ece.miami.edu",11473,240,12,"Monday"
"arcadia.ece.miami.edu",234,240,12,"Monday"
"arfai.tor.hookup.net",18114,184,22,"Monday"
"arfai.tor.hookup.net",3258,184,22,"Monday"
"arfai.tor.hookup.net",4209,184,22,"Monday"
"arfai.tor.hookup.net",18149,184,22,"Monday"
"arfai.tor.hookup.net",3047,184,22,"Monday"
"arfai.tor.hookup.net",3985,186,20,"Wednesday"
"arfai.tor.hookup.net",12859,184,22,"Monday"
"arfai.tor.hookup.net",3635,184,22,"Monday"
"arn22.pi.net",8677,227,10,"Tuesday"
"arn22.pi.net",4673,227,10,"Tuesday"
"arn22.pi.net",11910,227,10,"Tuesday"
"arn22.pi.net",8083,227,10,"Tuesday"
"arn22.pi.net",2443,227,10,"Tuesday"
"arn22.pi.net",46053,227,10,"Tuesday"
"arn22.pi.net",8657,227,10,"Tuesday"
"arnetpc-216.arn.net",234,184,22,"Monday"
"arnetpc-216.arn.net",363,184,22,"Monday"
"arnetpc-216.arn.net",669,184,22,"Monday"
"arnetpc-216.arn.net",7074,184,22,"Monday"
"arnetpc-216.arn.net",5866,184,22,"Monday"
"arthurh.tiac.net",39654,188,6,"Friday"
"arthurh.tiac.net",25439,188,6,"Friday"
"arthurh.tiac.net",7634,188,6,"Friday"
"arthurh.tiac.net",45966,188,6,"Friday"
"as2511-11.sl002.cns.vt.edu",4393,236,19,"Thursday"
"as2511-11.sl002.cns.vt.edu",3635,236,19,"Thursday"
"as2511-11.sl002.cns.vt.edu",1932,236,19,"Thursday"
"as2511-11.sl002.cns.vt.edu",17459,236,19,"Thursday"
"as2511-11.sl002.cns.vt.edu",52516,236,19,"Thursday"
"as2511-11.sl002.cns.vt.edu",6168,236,19,"Thursday"
"as2511-11.sl002.cns.vt.edu",49705,236,19,"Thursday"
"as2511-11.sl002.cns.vt.edu",5052,236,19,"Thursday"
"as2511-11.sl011.cns.vt.edu",25218,217,17,"Saturday"
"as2511-11.sl011.cns.vt.edu",9866,217,17,"Saturday"
"as2511-11.sl011.cns.vt.edu",13372,217,17,"Saturday"
"as2511-11.sl011.cns.vt.edu",669,217,17,"Saturday"
"as2511-11.sl011.cns.vt.edu",363,217,17,"Saturday"
"as2511-11.sl011.cns.vt.edu",1414,217,17,"Saturday"
"as2511-11.sl011.cns.vt.edu",1204,217,17,"Saturday"
"as2511-11.sl011.cns.vt.edu",234,217,17,"Saturday"
"as2511-11.sl011.cns.vt.edu",4441,217,17,"Saturday"
"as3a-p05.mts.net",46053,235,13,"Wednesday"
"as3a-p05.mts.net",13994,235,13,"Wednesday"
"as3a-p05.mts.net",3714,235,13,"Wednesday"
"as3a-p05.mts.net",4745,235,13,"Wednesday"
"as3a-p05.mts.net",8083,235,13,"Wednesday"
"as3a-p05.mts.net",11996,235,13,"Wednesday"
"ashap.port.net",18149,191,19,"Monday"
"ashap.port.net",3258,191,19,"Monday"
"ashap.port.net",4209,191,19,"Monday"
"ashap.port.net",3047,191,19,"Monday"
"ashap.port.net",3635,191,19,"Monday"
"ashap.port.net",18114,191,19,"Monday"
"ashap.port.net",12859,191,19,"Monday"
"asl.ise.vt.edu",12054,184,7,"Monday"
"asl.ise.vt.edu",3985,184,7,"Monday"
"asl.ise.vt.edu",3985,184,7,"Monday"
"asl.ise.vt.edu",1204,184,7,"Monday"
"asl.ise.vt.edu",786,184,7,"Monday"
"asl.ise.vt.edu",1713,184,7,"Monday"
"asl.ise.vt.edu",12290,184,7,"Monday"
"asl.ise.vt.edu",40310,184,7,"Monday"
"asn5.whidbey.net",1713,204,2,"Sunday"
"asn5.whidbey.net",1173,204,2,"Sunday"
"asn5.whidbey.net",5978,204,2,"Sunday"
"asn5.whidbey.net",4673,217,21,"Saturday"
"asn5.whidbey.net",20100,204,2,"Sunday"
"asn5.whidbey.net",1204,204,2,"Sunday"
"astro1.panet.utoledo.edu",53003,184,6,"Monday"
"astro1.panet.utoledo.edu",11853,234,18,"Tuesday"
"astro1.panet.utoledo.edu",46888,184,6,"Monday"
"astro1.panet.utoledo.edu",1204,184,6,"Monday"
"astro1.panet.utoledo.edu",16102,184,6,"Monday"
"astro1.panet.utoledo.edu",786,184,6,"Monday"
"astro1.panet.utoledo.edu",3985,184,6,"Monday"
"astro1.panet.utoledo.edu",40310,184,6,"Monday"
"astro1.panet.utoledo.edu",7634,184,6,"Monday"
"async1.async.duke.edu",3626,201,10,"Thursday"
"async79.async.duke.edu",12859,193,17,"Wednesday"
"async79.async.duke.edu",3635,193,17,"Wednesday"
"async79.async.duke.edu",4209,193,17,"Wednesday"
"async79.async.duke.edu",18114,193,17,"Wednesday"
"async99.async.duke.edu",5866,209,18,"Friday"
"async99.async.duke.edu",363,209,18,"Friday"
"async99.async.duke.edu",786,209,18,"Friday"
"async99.async.duke.edu",234,209,18,"Friday"
"async99.async.duke.edu",7280,209,18,"Friday"
"async99.async.duke.edu",669,209,18,"Friday"
"aurora.met.utah.edu",13372,234,21,"Tuesday"
"aurora.met.utah.edu",363,234,21,"Tuesday"
"aurora.met.utah.edu",234,234,21,"Tuesday"
"aurora.met.utah.edu",4441,234,21,"Tuesday"
"aurora.met.utah.edu",1204,234,21,"Tuesday"
"aurora.met.utah.edu",669,234,21,"Tuesday"
"aurora.met.utah.edu",25218,234,21,"Tuesday"
"aurora.met.utah.edu",9648,234,21,"Tuesday"
"aux29.plano.net",7089,235,4,"Wednesday"
"aux29.plano.net",363,235,4,"Wednesday"
"aux29.plano.net",234,235,4,"Wednesday"
"aux29.plano.net",786,235,4,"Wednesday"
"aux29.plano.net",669,235,4,"Wednesday"
"aux29.plano.net",5866,235,4,"Wednesday"
"aux39.plano.net",1204,183,20,"Sunday"
"aux39.plano.net",3985,183,20,"Sunday"
"aux39.plano.net",40310,183,20,"Sunday"
"aux39.plano.net",786,183,20,"Sunday"
"b2127.nas.edu",3938,192,15,"Tuesday"
"b2127.nas.edu",84907,192,15,"Tuesday"
"b2127.nas.edu",4179,192,15,"Tuesday"
"b2127.nas.edu",1204,192,15,"Tuesday"
"b2127.nas.edu",1713,192,15,"Tuesday"
"b2127.nas.edu",3635,192,15,"Tuesday"
"b37at2a-dyn-05.mit.edu",65536,191,13,"Monday"
"b37at2a-dyn-05.mit.edu",1204,191,13,"Monday"
"b37at2a-dyn-05.mit.edu",4179,191,13,"Monday"
"b37at2a-dyn-05.mit.edu",84907,191,13,"Monday"
"b37at2a-dyn-05.mit.edu",1713,191,13,"Monday"
"ba67782.coba.unt.edu",669,205,12,"Monday"
"ba67782.coba.unt.edu",9866,205,12,"Monday"
"ba67782.coba.unt.edu",1414,205,12,"Monday"
"ba67782.coba.unt.edu",1204,205,12,"Monday"
"ba67782.coba.unt.edu",25218,205,12,"Monday"
"ba67782.coba.unt.edu",13372,205,12,"Monday"
"ba67782.coba.unt.edu",4441,205,12,"Monday"
"babrams.icsi.net",25814,189,18,"Saturday"
"babrams.icsi.net",7634,189,18,"Saturday"
"babrams.icsi.net",31631,189,18,"Saturday"
"babrams.icsi.net",21957,189,18,"Saturday"
"babrams.icsi.net",64939,189,18,"Saturday"
"babrams.icsi.net",48305,189,18,"Saturday"
"babrams.icsi.net",46888,189,18,"Saturday"
"babrams.icsi.net",36902,189,18,"Saturday"
"babrams.icsi.net",30995,189,18,"Saturday"
"babu.demon.net",14298,209,6,"Friday"
"babu.demon.net",5866,209,6,"Friday"
"babu.demon.net",7280,209,6,"Friday"
"babu.demon.net",786,209,6,"Friday"
"babu.demon.net",234,209,6,"Friday"
"babu.demon.net",363,209,6,"Friday"
"babu.demon.net",669,209,6,"Friday"
"bach.math.ufl.edu",17688,209,9,"Friday"
"bach.math.ufl.edu",527,209,9,"Friday"
"bach.math.ufl.edu",509,209,9,"Friday"
"bach.math.ufl.edu",509,209,9,"Friday"
"bach.math.ufl.edu",52516,209,9,"Friday"
"bach.math.ufl.edu",234,209,9,"Friday"
"bach.math.ufl.edu",515,209,9,"Friday"
"bad00231.slip.digex.net",363,243,15,"Thursday"
"bad00231.slip.digex.net",669,243,15,"Thursday"
"bad00231.slip.digex.net",4441,243,15,"Thursday"
"bad00231.slip.digex.net",25218,243,15,"Thursday"
"bad00231.slip.digex.net",1204,243,15,"Thursday"
"bad00231.slip.digex.net",13372,243,15,"Thursday"
"bad00231.slip.digex.net",9630,243,15,"Thursday"
"bad00231.slip.digex.net",234,243,15,"Thursday"
"bailey.tcad.ee.ufl.edu",263,216,10,"Friday"
"bailey.tcad.ee.ufl.edu",3635,216,10,"Friday"
"bailey.tcad.ee.ufl.edu",27063,216,10,"Friday"
"barclay-33.tamu.edu",40310,186,13,"Wednesday"
"barclay-33.tamu.edu",57344,186,13,"Wednesday"
"barclay-33.tamu.edu",1204,186,13,"Wednesday"
"barclay-33.tamu.edu",57344,186,13,"Wednesday"
"barclay-33.tamu.edu",786,186,13,"Wednesday"
"barclay-33.tamu.edu",65536,186,13,"Wednesday"
"barclay-33.tamu.edu",12054,186,13,"Wednesday"
"barclay-33.tamu.edu",3985,186,13,"Wednesday"
"barclay-33.tamu.edu",3089,186,13,"Wednesday"
"basil.bh.andrew.cmu.edu",786,228,11,"Wednesday"
"basil.bh.andrew.cmu.edu",234,228,11,"Wednesday"
"basil.bh.andrew.cmu.edu",7131,228,11,"Wednesday"
"basil.bh.andrew.cmu.edu",363,228,11,"Wednesday"
"basil.bh.andrew.cmu.edu",5866,228,11,"Wednesday"
"basil.bh.andrew.cmu.edu",669,228,11,"Wednesday"
"bcohen-170.stanford.edu",3842,192,16,"Tuesday"
"bcohen-170.stanford.edu",1173,192,16,"Tuesday"
"bcohen-170.stanford.edu",3260,192,16,"Tuesday"
"bcohen-170.stanford.edu",1204,192,16,"Tuesday"
"bcohen-170.stanford.edu",3635,192,16,"Tuesday"
"bcohen-170.stanford.edu",18149,192,16,"Tuesday"
"bcohen-170.stanford.edu",16979,192,16,"Tuesday"
"bcohen-170.stanford.edu",4209,192,16,"Tuesday"
"bd99-1.breda.nl.net",7071,196,9,"Saturday"
"bd99-1.breda.nl.net",234,196,9,"Saturday"
"bd99-1.breda.nl.net",786,196,9,"Saturday"
"bd99-1.breda.nl.net",363,196,9,"Saturday"
"bd99-1.breda.nl.net",669,196,9,"Saturday"
"bd99-1.breda.nl.net",5866,196,9,"Saturday"
"becker1.u.washington.edu",6293,187,8,"Thursday"
"becker1.u.washington.edu",12722,187,8,"Thursday"
"becker1.u.washington.edu",7634,187,8,"Thursday"
"becker1.u.washington.edu",0,187,8,"Thursday"
"becker1.u.washington.edu",3985,187,8,"Thursday"
"becker1.u.washington.edu",3564,195,21,"Friday"
"becker1.u.washington.edu",8677,187,8,"Thursday"
"beef-curry.uhcc.hawaii.edu",9630,240,16,"Monday"
"beef-curry.uhcc.hawaii.edu",669,240,16,"Monday"
"beef-curry.uhcc.hawaii.edu",4441,240,16,"Monday"
"beef-curry.uhcc.hawaii.edu",13372,240,16,"Monday"
"beef-curry.uhcc.hawaii.edu",234,240,16,"Monday"
"beef-curry.uhcc.hawaii.edu",23416,240,16,"Monday"
"beef-curry.uhcc.hawaii.edu",25218,240,16,"Monday"
"beef-curry.uhcc.hawaii.edu",363,240,16,"Monday"
"beef-curry.uhcc.hawaii.edu",1204,240,16,"Monday"
"bhb19.acadia.net",61490,185,19,"Tuesday"
"bhb19.acadia.net",4535,185,19,"Tuesday"
"bhb19.acadia.net",786,185,19,"Tuesday"
"bhb19.acadia.net",3985,185,19,"Tuesday"
"bhb19.acadia.net",40310,185,19,"Tuesday"
"bhb19.acadia.net",1204,185,19,"Tuesday"
"biad24.uthscsa.edu",3635,186,13,"Wednesday"
"biad24.uthscsa.edu",2537,186,13,"Wednesday"
"biad24.uthscsa.edu",53000,186,13,"Wednesday"
"biad24.uthscsa.edu",786,186,13,"Wednesday"
"biad24.uthscsa.edu",16102,186,13,"Wednesday"
"biad24.uthscsa.edu",3985,186,13,"Wednesday"
"biad24.uthscsa.edu",40310,186,13,"Wednesday"
"biad24.uthscsa.edu",1204,186,13,"Wednesday"
"biad24.uthscsa.edu",1713,186,13,"Wednesday"
"bigbull.surf.tach.net",3635,241,11,"Tuesday"
"bigbull.surf.tach.net",27063,241,11,"Tuesday"
"bigbull.surf.tach.net",263,241,11,"Tuesday"
"bill.igs.net",9867,203,21,"Saturday"
"bill.igs.net",1414,203,21,"Saturday"
"bill.igs.net",363,203,21,"Saturday"
"bill.igs.net",4441,203,21,"Saturday"
"bill.igs.net",669,203,21,"Saturday"
"bill.igs.net",234,203,21,"Saturday"
"bill.igs.net",25218,203,21,"Saturday"
"bill.igs.net",13372,203,21,"Saturday"
"bill.igs.net",1204,203,21,"Saturday"
"bluebonnet.ns.utexas.edu",1173,216,13,"Friday"
"bluebonnet.ns.utexas.edu",5978,216,13,"Friday"
"bluebonnet.ns.utexas.edu",12054,216,13,"Friday"
"bluebonnet.ns.utexas.edu",13644,216,13,"Friday"
"bluebonnet.ns.utexas.edu",20304,216,13,"Friday"
"bluebonnet.ns.utexas.edu",1204,216,13,"Friday"
"bluebonnet.ns.utexas.edu",1713,216,13,"Friday"
"blukens.illuminet.net",527,224,21,"Saturday"
"blukens.illuminet.net",509,224,21,"Saturday"
"blukens.illuminet.net",3635,224,21,"Saturday"
"blukens.illuminet.net",3841,224,21,"Saturday"
"blukens.illuminet.net",4209,224,21,"Saturday"
"blukens.illuminet.net",2747,224,21,"Saturday"
"blukens.illuminet.net",14120,224,21,"Saturday"
"blukens.illuminet.net",16979,224,21,"Saturday"
"bobjoy.pr.mcs.net",786,183,13,"Sunday"
"bobjoy.pr.mcs.net",7074,183,13,"Sunday"
"bobjoy.pr.mcs.net",363,183,13,"Sunday"
"bobjoy.pr.mcs.net",40310,183,13,"Sunday"
"bobjoy.pr.mcs.net",669,183,13,"Sunday"
"bobjoy.pr.mcs.net",1204,183,13,"Sunday"
"bobjoy.pr.mcs.net",3985,183,13,"Sunday"
"bobjoy.pr.mcs.net",5866,183,13,"Sunday"
"bobjoy.pr.mcs.net",234,183,13,"Sunday"
"boccherini.engr.utk.edu",36098,201,13,"Thursday"
"boccherini.engr.utk.edu",36902,201,13,"Thursday"
"boccherini.engr.utk.edu",35624,201,13,"Thursday"
"boccherini.engr.utk.edu",79088,201,13,"Thursday"
"boccherini.engr.utk.edu",30067,201,13,"Thursday"
"boccherini.engr.utk.edu",28219,201,13,"Thursday"
"boccherini.engr.utk.edu",79791,201,13,"Thursday"
"boccherini.engr.utk.edu",45632,201,13,"Thursday"
"boccherini.engr.utk.edu",55666,201,13,"Thursday"
"boo.purchase.edu",4209,227,13,"Tuesday"
"boo.purchase.edu",515,196,9,"Saturday"
"boo.purchase.edu",509,196,9,"Saturday"
"boo.purchase.edu",509,196,9,"Saturday"
"boo.purchase.edu",17688,196,9,"Saturday"
"boo.purchase.edu",44877,227,13,"Tuesday"
"boo.purchase.edu",3635,227,13,"Tuesday"
"boo.purchase.edu",527,196,9,"Saturday"
"boo.purchase.edu",11175,227,13,"Tuesday"
"bootp-167-73.bootp.virginia.edu",7634,186,9,"Wednesday"
"bootp-167-73.bootp.virginia.edu",786,186,9,"Wednesday"
"bootp-167-73.bootp.virginia.edu",40310,186,9,"Wednesday"
"bootp-167-73.bootp.virginia.edu",21957,186,9,"Wednesday"
"bootp-167-73.bootp.virginia.edu",3985,186,9,"Wednesday"
"bootp-167-73.bootp.virginia.edu",31631,186,9,"Wednesday"
"bootp-167-73.bootp.virginia.edu",1204,186,9,"Wednesday"
"bootp-89-173.bootp.virginia.edu",11853,208,5,"Thursday"
"bootp-89-173.bootp.virginia.edu",8083,208,5,"Thursday"
"bootp-89-173.bootp.virginia.edu",1713,208,5,"Thursday"
"bootp-89-173.bootp.virginia.edu",1173,208,5,"Thursday"
"bootp-89-173.bootp.virginia.edu",8677,208,5,"Thursday"
"bootp-89-173.bootp.virginia.edu",1204,208,5,"Thursday"
"bootp-89-173.bootp.virginia.edu",786,208,5,"Thursday"
"bootp-89-173.bootp.virginia.edu",5862,208,5,"Thursday"
"boston9p.star.net",203429,198,18,"Monday"
"boston9p.star.net",13387,198,18,"Monday"
"boston9p.star.net",8678,198,18,"Monday"
"boston9p.star.net",1713,198,18,"Monday"
"boston9p.star.net",1204,198,18,"Monday"
"boston9p.star.net",786,198,18,"Monday"
"boston9p.star.net",11853,198,18,"Monday"
"boston9p.star.net",1173,198,18,"Monday"
"boston9p.star.net",12054,198,18,"Monday"
"botany29.btny.purdue.edu",234,213,10,"Tuesday"
"botany29.btny.purdue.edu",363,213,10,"Tuesday"
"botany29.btny.purdue.edu",7280,213,10,"Tuesday"
"botany29.btny.purdue.edu",669,213,10,"Tuesday"
"botany29.btny.purdue.edu",786,213,10,"Tuesday"
"botany29.btny.purdue.edu",5866,213,10,"Tuesday"
"box109.labs.cis.pitt.edu",28426,220,12,"Tuesday"
"box109.labs.cis.pitt.edu",18556,220,12,"Tuesday"
"box109.labs.cis.pitt.edu",12859,220,12,"Tuesday"
