"host","bytes","date","time","day","url_type"
"100.144.med.umich.edu",3998,187,11,"Thursday","other"
"100.144.med.umich.edu",786,187,11,"Thursday","gif"
"100.144.med.umich.edu",40310,187,11,"Thursday","gif"
"100.144.med.umich.edu",1204,187,11,"Thursday","gif"
"100.144.med.umich.edu",7634,187,11,"Thursday","html"
"100.144.med.umich.edu",31242,187,11,"Thursday","gif"
"100.144.med.umich.edu",45966,187,11,"Thursday","jpg"
"100.144.med.umich.edu",66202,187,11,"Thursday","jpg"
"100.144.med.umich.edu",25439,187,11,"Thursday","jpg"
"100.144.med.umich.edu",52491,187,11,"Thursday","jpg"
"100.144.med.umich.edu",46888,187,11,"Thursday","jpg"
"100.144.med.umich.edu",34029,187,11,"Thursday","jpg"
"100.144.med.umich.edu",3258,187,13,"Thursday","html"
"100.144.med.umich.edu",18149,187,13,"Thursday","gif"
"100.144.med.umich.edu",3635,187,13,"Thursday","gif"
"100.144.med.umich.edu",3047,187,13,"Thursday","gif"
"100.144.med.umich.edu",5086,187,13,"Thursday","txt"
"100.144.med.umich.edu",2522,187,13,"Thursday","html"
"100.144.med.umich.edu",4452,187,13,"Thursday","gif"
"118.32.med.umich.edu",11836,227,13,"Tuesday","html"
"118.32.med.umich.edu",8083,227,13,"Tuesday","gif"
"118.32.med.umich.edu",1713,227,13,"Tuesday","gif"
"118.32.med.umich.edu",1173,227,13,"Tuesday","gif"
"118.32.med.umich.edu",1204,227,13,"Tuesday","gif"
"118.32.med.umich.edu",6168,227,13,"Tuesday","html"
"118.32.med.umich.edu",5052,227,13,"Tuesday","gif"
"118.32.med.umich.edu",3635,227,13,"Tuesday","gif"
"118.32.med.umich.edu",1932,227,13,"Tuesday","gif"
"118.32.med.umich.edu",7131,227,13,"Tuesday","html"
"118.32.med.umich.edu",5866,227,13,"Tuesday","gif"
"118.32.med.umich.edu",786,227,13,"Tuesday","gif"
"118.32.med.umich.edu",363,227,13,"Tuesday","gif"
"118.32.med.umich.edu",234,227,13,"Tuesday","gif"
"118.32.med.umich.edu",669,227,13,"Tuesday","gif"
"218south.admin.unc.edu",8677,219,9,"Monday","html"
"218south.admin.unc.edu",11853,219,9,"Monday","gif"
"218south.admin.unc.edu",786,219,9,"Monday","gif"
"218south.admin.unc.edu",1204,219,9,"Monday","gif"
"218south.admin.unc.edu",11264,219,9,"Monday","html"
"218south.admin.unc.edu",8083,219,9,"Monday","gif"
"218south.admin.unc.edu",1713,219,9,"Monday","gif"
"218south.admin.unc.edu",1173,219,9,"Monday","gif"
"218south.admin.unc.edu",6168,219,9,"Monday","html"
"218south.admin.unc.edu",5052,219,9,"Monday","gif"
"218south.admin.unc.edu",3635,219,9,"Monday","gif"
"218south.admin.unc.edu",1932,219,9,"Monday","gif"
"218south.admin.unc.edu",4673,219,9,"Monday","other"
"218south.admin.unc.edu",46053,219,9,"Monday","gif"
"218south.admin.unc.edu",3714,219,9,"Monday","pl"
"218south.admin.unc.edu",13994,219,9,"Monday","gif"
"75223.bus.orst.edu",3998,187,12,"Thursday","other"
"75223.bus.orst.edu",40310,187,12,"Thursday","gif"
"75223.bus.orst.edu",1204,187,12,"Thursday","gif"
"75223.bus.orst.edu",786,187,12,"Thursday","gif"
"75223.bus.orst.edu",8677,187,12,"Thursday","html"
"75223.bus.orst.edu",11853,187,12,"Thursday","gif"
"75223.bus.orst.edu",3998,187,14,"Thursday","other"
"75223.bus.orst.edu",40310,187,14,"Thursday","gif"
"75223.bus.orst.edu",1204,187,14,"Thursday","gif"
"75223.bus.orst.edu",786,187,14,"Thursday","gif"
"acad145.sl.psu.edu",49590,206,9,"Tuesday","html"
"acad145.sl.psu.edu",17459,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",1713,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",1173,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",6168,206,9,"Tuesday","html"
"acad145.sl.psu.edu",5052,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",3635,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",1932,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",9271,206,9,"Tuesday","html"
"acad145.sl.psu.edu",11628,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",1204,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",71654,206,9,"Tuesday","html"
"acad145.sl.psu.edu",36902,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",891,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",55666,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",28219,206,9,"Tuesday","gif"
"acad145.sl.psu.edu",11628,206,9,"Tuesday","gif"
"academic.csubak.edu",1879,185,6,"Tuesday","html"
"academic.csubak.edu",4745,243,4,"Thursday","other"
"academic.csubak.edu",3873,243,4,"Thursday","pl"
"academic.csubak.edu",7014,243,4,"Thursday","html"
"academic.csubak.edu",704,243,4,"Thursday","pl"
"academic.csubak.edu",6168,243,4,"Thursday","html"
"academic.csubak.edu",14388,243,4,"Thursday","html"
"academic.csubak.edu",32252,243,4,"Thursday","html"
"academic.csubak.edu",4745,243,4,"Thursday","html"
"academic.csubak.edu",7037,243,4,"Thursday","html"
"academic.csubak.edu",704,243,4,"Thursday","pl"
"academic.csubak.edu",3873,243,4,"Thursday","pl"
"academic.csubak.edu",7037,243,4,"Thursday","html"
"academic.csubak.edu",4745,243,4,"Thursday","html"
"academic.csubak.edu",7089,243,4,"Thursday","html"
"academic.csubak.edu",14388,243,4,"Thursday","html"
"ad107.ag.ohio-state.edu",18114,195,11,"Friday","html"
"ad107.ag.ohio-state.edu",12859,195,11,"Friday","gif"
"ad107.ag.ohio-state.edu",18114,195,11,"Friday","html"
"ad107.ag.ohio-state.edu",3635,195,11,"Friday","gif"
"ad107.ag.ohio-state.edu",4209,195,11,"Friday","gif"
"ad107.ag.ohio-state.edu",3260,195,11,"Friday","html"
"ad107.ag.ohio-state.edu",1173,195,11,"Friday","gif"
"ad107.ag.ohio-state.edu",1204,195,11,"Friday","gif"
"ad107.ag.ohio-state.edu",18149,195,11,"Friday","gif"
"ad107.ag.ohio-state.edu",41397,195,11,"Friday","html"
"ad107.ag.ohio-state.edu",11175,195,11,"Friday","gif"
"ad107.ag.ohio-state.edu",3635,195,11,"Friday","gif"
"ad107.ag.ohio-state.edu",4209,195,11,"Friday","gif"
"ad107.ag.ohio-state.edu",11175,195,11,"Friday","gif"
"adder.eng.hmc.edu",19547,220,16,"Tuesday","html"
"adder.eng.hmc.edu",3635,220,16,"Tuesday","gif"
"adder.eng.hmc.edu",263,220,16,"Tuesday","gif"
"adder.eng.hmc.edu",15980,220,16,"Tuesday","gif"
"adder.eng.hmc.edu",58811,220,16,"Tuesday","html"
"adder.eng.hmc.edu",1204,220,16,"Tuesday","gif"
"adder.eng.hmc.edu",1173,220,16,"Tuesday","gif"
"adder.eng.hmc.edu",1713,220,16,"Tuesday","gif"
"adder.eng.hmc.edu",11757,220,16,"Tuesday","gif"
"adder.eng.hmc.edu",131166,220,16,"Tuesday","html"
"adder.eng.hmc.edu",1871,221,18,"Wednesday","html"
"adder.eng.hmc.edu",6588,221,18,"Wednesday","gif"
"adder.eng.hmc.edu",3635,221,18,"Wednesday","gif"
"adder.eng.hmc.edu",3047,221,18,"Wednesday","gif"
"adder.eng.hmc.edu",761,221,18,"Wednesday","txt"
"adis3.ud.ohio-state.edu",7067,187,10,"Thursday","other"
"adis3.ud.ohio-state.edu",5866,187,10,"Thursday","gif"
"adis3.ud.ohio-state.edu",786,187,10,"Thursday","gif"
"adis3.ud.ohio-state.edu",363,187,10,"Thursday","gif"
"adis3.ud.ohio-state.edu",234,187,10,"Thursday","gif"
"adis3.ud.ohio-state.edu",669,187,10,"Thursday","gif"
"adis3.ud.ohio-state.edu",1602,187,10,"Thursday","html"
"adis3.ud.ohio-state.edu",9630,187,10,"Thursday","gif"
"adis3.ud.ohio-state.edu",1204,187,10,"Thursday","gif"
"adis3.ud.ohio-state.edu",2522,187,10,"Thursday","html"
"adis3.ud.ohio-state.edu",4452,187,10,"Thursday","gif"
"adis3.ud.ohio-state.edu",3047,187,10,"Thursday","gif"
"adis3.ud.ohio-state.edu",3635,187,10,"Thursday","gif"
"adis3.ud.ohio-state.edu",104987,187,10,"Thursday","mpg"
"aesmac36.aes.purdue.edu",7071,203,11,"Saturday","other"
"aesmac36.aes.purdue.edu",5866,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",786,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",363,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",234,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",669,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",4324,203,11,"Saturday","other"
"aesmac36.aes.purdue.edu",1204,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",46573,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",7071,203,11,"Saturday","other"
"aesmac36.aes.purdue.edu",5866,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",786,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",363,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",669,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",234,203,11,"Saturday","gif"
"aesmac36.aes.purdue.edu",20100,203,12,"Saturday","html"
"aesmac36.aes.purdue.edu",5978,203,12,"Saturday","gif"
"aesmac36.aes.purdue.edu",1173,203,12,"Saturday","gif"
"aesmac36.aes.purdue.edu",1204,203,12,"Saturday","gif"
"aesmac36.aes.purdue.edu",1713,203,12,"Saturday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",7062,194,8,"Thursday","other"
"ahost-1.113.spring-branch.isd.tenet.edu",5866,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",786,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",363,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",234,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",669,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",13391,194,8,"Thursday","html"
"ahost-1.113.spring-branch.isd.tenet.edu",12054,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",1204,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",1713,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",1173,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",8678,194,8,"Thursday","html"
"ahost-1.113.spring-branch.isd.tenet.edu",11853,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",14426,194,8,"Thursday","html"
"ahost-1.113.spring-branch.isd.tenet.edu",5026,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",4247,194,8,"Thursday","other"
"ahost-1.113.spring-branch.isd.tenet.edu",46573,194,8,"Thursday","gif"
"ahost-1.113.spring-branch.isd.tenet.edu",1686,194,8,"Thursday","html"
"ahost-209.113.spring-branch.isd.tenet.edu",7067,188,9,"Friday","other"
"ahost-209.113.spring-branch.isd.tenet.edu",5866,188,9,"Friday","gif"
"ahost-209.113.spring-branch.isd.tenet.edu",786,188,9,"Friday","gif"
"ahost-209.113.spring-branch.isd.tenet.edu",669,188,9,"Friday","gif"
"ahost-209.113.spring-branch.isd.tenet.edu",363,188,9,"Friday","gif"
"ahost-209.113.spring-branch.isd.tenet.edu",234,188,9,"Friday","gif"
"ahost-209.113.spring-branch.isd.tenet.edu",8677,188,9,"Friday","html"
"ahost-209.113.spring-branch.isd.tenet.edu",11853,188,9,"Friday","gif"
"ahost-209.113.spring-branch.isd.tenet.edu",1204,188,9,"Friday","gif"
"ahost-209.113.spring-branch.isd.tenet.edu",13318,188,9,"Friday","html"
"ahost-209.113.spring-branch.isd.tenet.edu",12054,188,9,"Friday","gif"
"ahost-209.113.spring-branch.isd.tenet.edu",1713,188,9,"Friday","gif"
"ahost-209.113.spring-branch.isd.tenet.edu",3998,188,9,"Friday","other"
"ahost-209.113.spring-branch.isd.tenet.edu",40310,188,9,"Friday","gif"
"airpwrmac.ce.wsu.edu",7089,235,10,"Wednesday","other"
"airpwrmac.ce.wsu.edu",5866,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",786,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",4745,235,10,"Wednesday","other"
"airpwrmac.ce.wsu.edu",786,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",1204,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",46053,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",11996,235,10,"Wednesday","html"
"airpwrmac.ce.wsu.edu",1713,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",1173,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",8083,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",6168,235,10,"Wednesday","html"
"airpwrmac.ce.wsu.edu",5052,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",3635,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",1932,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",234,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",669,235,10,"Wednesday","gif"
"airpwrmac.ce.wsu.edu",363,235,10,"Wednesday","gif"
"airscience.pr.erau.edu",7034,216,12,"Friday","other"
"airscience.pr.erau.edu",5866,216,12,"Friday","gif"
"airscience.pr.erau.edu",786,216,12,"Friday","gif"
"airscience.pr.erau.edu",363,216,12,"Friday","gif"
"airscience.pr.erau.edu",234,216,12,"Friday","gif"
"airscience.pr.erau.edu",669,216,12,"Friday","gif"
"airscience.pr.erau.edu",8529,216,12,"Friday","html"
"airscience.pr.erau.edu",3381,216,12,"Friday","html"
"airscience.pr.erau.edu",12054,216,12,"Friday","gif"
"airscience.pr.erau.edu",13644,216,12,"Friday","html"
"airscience.pr.erau.edu",1204,216,12,"Friday","gif"
"airscience.pr.erau.edu",1713,216,12,"Friday","gif"
"airscience.pr.erau.edu",1173,216,12,"Friday","gif"
"airscience.pr.erau.edu",7025,216,12,"Friday","html"
"airscience.pr.erau.edu",4179,216,12,"Friday","gif"
"airscience.pr.erau.edu",3635,216,12,"Friday","gif"
"airscience.pr.erau.edu",1932,216,12,"Friday","gif"
"airscience.pr.erau.edu",3791,216,12,"Friday","html"
"airscience.pr.erau.edu",5494,216,12,"Friday","gif"
"alamo-lbeavers.nmsu.edu",7062,193,16,"Wednesday","other"
"alamo-lbeavers.nmsu.edu",5866,193,16,"Wednesday","gif"
"alamo-lbeavers.nmsu.edu",234,193,16,"Wednesday","gif"
"alamo-lbeavers.nmsu.edu",363,193,16,"Wednesday","gif"
"alamo-lbeavers.nmsu.edu",786,193,16,"Wednesday","gif"
"alamo-lbeavers.nmsu.edu",669,193,16,"Wednesday","gif"
"alamo-lbeavers.nmsu.edu",17857,193,16,"Wednesday","html"
"alamo-lbeavers.nmsu.edu",651,193,16,"Wednesday","gif"
"alamo-lbeavers.nmsu.edu",1204,193,16,"Wednesday","gif"
"alamo-lbeavers.nmsu.edu",7062,193,16,"Wednesday","other"
"albans.cs.ucla.edu",4247,195,16,"Friday","html"
"albans.cs.ucla.edu",786,195,16,"Friday","gif"
"albans.cs.ucla.edu",1204,195,16,"Friday","gif"
"albans.cs.ucla.edu",46573,195,16,"Friday","gif"
"albans.cs.ucla.edu",3381,195,16,"Friday","html"
"albans.cs.ucla.edu",12054,195,16,"Friday","gif"
"albans.cs.ucla.edu",1121554,195,16,"Friday","mpg"
"albans.cs.ucla.edu",90112,195,16,"Friday","mpg"
"albans.cs.ucla.edu",3345,196,17,"Saturday","pl"
"albans.cs.ucla.edu",13994,196,17,"Saturday","gif"
"albans.cs.ucla.edu",4142,196,17,"Saturday","html"
"albans.cs.ucla.edu",65576,196,17,"Saturday","gif"
"albans.cs.ucla.edu",65576,196,17,"Saturday","gif"
"amac4.uml.edu",3260,207,9,"Wednesday","html"
"amac4.uml.edu",18149,207,9,"Wednesday","gif"
"amac4.uml.edu",1204,207,9,"Wednesday","gif"
"amac4.uml.edu",1173,207,9,"Wednesday","gif"
"amac4.uml.edu",712,207,9,"Wednesday","txt"
"amac4.uml.edu",18556,207,9,"Wednesday","html"
"amac4.uml.edu",12859,207,9,"Wednesday","gif"
"amac4.uml.edu",3635,207,9,"Wednesday","gif"
"amac4.uml.edu",4209,207,9,"Wednesday","gif"
"amac4.uml.edu",1583,207,9,"Wednesday","html"
"amac4.uml.edu",1851,207,9,"Wednesday","other"
"amac4.uml.edu",509,207,9,"Wednesday","xbm"
"amac4.uml.edu",527,207,9,"Wednesday","xbm"
"amac4.uml.edu",509,207,9,"Wednesday","xbm"
"amac4.uml.edu",99942,207,9,"Wednesday","gif"
"amac4.uml.edu",59520,207,9,"Wednesday","gif"
"amac4.uml.edu",3260,207,9,"Wednesday","html"
"ams129.colorado.edu",9866,228,10,"Wednesday","html"
"ams129.colorado.edu",25218,228,10,"Wednesday","gif"
"ams129.colorado.edu",1414,228,10,"Wednesday","gif"
"ams129.colorado.edu",4441,228,10,"Wednesday","gif"
"ams129.colorado.edu",13372,228,10,"Wednesday","gif"
"ams129.colorado.edu",1204,228,10,"Wednesday","gif"
"ams129.colorado.edu",363,228,10,"Wednesday","gif"
"ams129.colorado.edu",234,228,10,"Wednesday","gif"
"ams129.colorado.edu",669,228,10,"Wednesday","gif"
"ams129.colorado.edu",0,228,10,"Wednesday","txt"
"ams129.colorado.edu",0,228,10,"Wednesday","txt"
"ams129.colorado.edu",9630,240,15,"Monday","html"
"ams129.colorado.edu",0,240,15,"Monday","gif"
"ams129.colorado.edu",0,240,15,"Monday","gif"
"ams129.colorado.edu",0,240,15,"Monday","gif"
"ams129.colorado.edu",0,240,15,"Monday","gif"
"ams129.colorado.edu",0,240,15,"Monday","gif"
"ams129.colorado.edu",0,240,15,"Monday","gif"
"ams129.colorado.edu",0,240,15,"Monday","gif"
"angelico.helios.nd.edu",7089,236,13,"Thursday","html"
"angelico.helios.nd.edu",5866,236,13,"Thursday","gif"
"angelico.helios.nd.edu",363,236,13,"Thursday","gif"
"angelico.helios.nd.edu",786,236,13,"Thursday","gif"
"angelico.helios.nd.edu",234,236,13,"Thursday","gif"
"angelico.helios.nd.edu",669,236,13,"Thursday","gif"
"angelico.helios.nd.edu",4745,236,13,"Thursday","other"
"angelico.helios.nd.edu",1204,236,13,"Thursday","gif"
"angelico.helios.nd.edu",46053,236,13,"Thursday","gif"
"angelico.helios.nd.edu",5222,236,13,"Thursday","html"
"angelico.helios.nd.edu",57344,236,13,"Thursday","gif"
"angelico.helios.nd.edu",543,236,13,"Thursday","pl"
"angelico.helios.nd.edu",69067,236,13,"Thursday","gif"
"angst.soc.duke.edu",7131,229,8,"Thursday","other"
"angst.soc.duke.edu",5866,229,8,"Thursday","gif"
"angst.soc.duke.edu",786,229,8,"Thursday","gif"
"angst.soc.duke.edu",363,229,8,"Thursday","gif"
"angst.soc.duke.edu",234,229,8,"Thursday","gif"
"angst.soc.duke.edu",669,229,8,"Thursday","gif"
"angst.soc.duke.edu",14298,229,8,"Thursday","gif"
"angst.soc.duke.edu",19338,229,8,"Thursday","html"
"angst.soc.duke.edu",651,229,8,"Thursday","gif"
"angst.soc.duke.edu",1204,229,8,"Thursday","gif"
"angst.soc.duke.edu",1989,229,8,"Thursday","other"
"angst.soc.duke.edu",1294,229,8,"Thursday","gif"
"angst.soc.duke.edu",1069,229,8,"Thursday","gif"
"angst.soc.duke.edu",2582,229,8,"Thursday","gif"
"angst.soc.duke.edu",2682,229,8,"Thursday","gif"
"angst.soc.duke.edu",2498,229,8,"Thursday","gif"
"angst.soc.duke.edu",3203,229,8,"Thursday","gif"
"angst.soc.duke.edu",52781,229,8,"Thursday","gif"
"angst.soc.duke.edu",2845,229,8,"Thursday","gif"
"angst.soc.duke.edu",632,229,8,"Thursday","gif"
"annex11.usfca.edu",7067,189,23,"Saturday","other"
"annex11.usfca.edu",5866,189,23,"Saturday","gif"
"annex11.usfca.edu",786,189,23,"Saturday","gif"
"annex11.usfca.edu",363,189,23,"Saturday","gif"
"annex11.usfca.edu",234,189,23,"Saturday","gif"
"annex11.usfca.edu",669,189,23,"Saturday","gif"
"annex11.usfca.edu",3998,189,23,"Saturday","other"
"annex11.usfca.edu",40310,189,23,"Saturday","gif"
"annex11.usfca.edu",1204,189,23,"Saturday","gif"
"annex11.usfca.edu",40310,189,23,"Saturday","gif"
"annex11.usfca.edu",7067,189,23,"Saturday","html"
"annex11.usfca.edu",17314,189,23,"Saturday","html"
"annex11.usfca.edu",651,189,23,"Saturday","gif"
"annexp27.uccs.edu",18114,195,23,"Friday","html"
"annexp27.uccs.edu",12859,195,23,"Friday","gif"
"annexp27.uccs.edu",3635,195,23,"Friday","gif"
"annexp27.uccs.edu",4209,195,23,"Friday","gif"
"annexp27.uccs.edu",1583,195,0,"Friday","html"
"annexp27.uccs.edu",945,195,0,"Friday","other"
"annexp27.uccs.edu",509,195,0,"Friday","xbm"
"annexp27.uccs.edu",527,195,0,"Friday","xbm"
"annexp27.uccs.edu",530,195,0,"Friday","xbm"
"annexp27.uccs.edu",1851,195,0,"Friday","other"
"annexp27.uccs.edu",509,195,0,"Friday","xbm"
"annexp27.uccs.edu",1157,195,0,"Friday","other"
"annexp27.uccs.edu",530,195,0,"Friday","xbm"
"annexp27.uccs.edu",297851,195,0,"Friday","mpg"
"annexp27.uccs.edu",127045,195,0,"Friday","wav"
"annexp27.uccs.edu",66764,195,0,"Friday","wav"
"antwerp-16.slip.uiuc.edu",1602,188,17,"Friday","html"
"antwerp-16.slip.uiuc.edu",9630,188,17,"Friday","gif"
"antwerp-16.slip.uiuc.edu",786,188,17,"Friday","gif"
"antwerp-16.slip.uiuc.edu",1204,188,17,"Friday","gif"
"antwerp-16.slip.uiuc.edu",3258,188,17,"Friday","html"
"antwerp-16.slip.uiuc.edu",18149,188,17,"Friday","gif"
"antwerp-16.slip.uiuc.edu",3635,188,17,"Friday","gif"
"antwerp-16.slip.uiuc.edu",3047,188,17,"Friday","gif"
"antwerp-16.slip.uiuc.edu",5086,188,17,"Friday","txt"
"antwerp-16.slip.uiuc.edu",18149,188,17,"Friday","gif"
"antwerp-16.slip.uiuc.edu",712,188,17,"Friday","txt"
"antwerp-16.slip.uiuc.edu",18149,188,17,"Friday","gif"
"antwerp-16.slip.uiuc.edu",3510,188,17,"Friday","html"
"antwerp-16.slip.uiuc.edu",11236,188,17,"Friday","gif"
"antwerp-16.slip.uiuc.edu",4209,188,17,"Friday","gif"
"antwerp-16.slip.uiuc.edu",18114,188,17,"Friday","html"
"antwerp-16.slip.uiuc.edu",12859,188,17,"Friday","gif"
"apollo.commnet.edu",8677,186,9,"Wednesday","html"
"apollo.commnet.edu",12594,186,9,"Wednesday","html"
"apollo.commnet.edu",3985,186,9,"Wednesday","other"
"apollo.commnet.edu",13471,186,9,"Wednesday","html"
"apollo.commnet.edu",3089,186,9,"Wednesday","html"
"apollo.commnet.edu",946425,186,9,"Wednesday","mpg"
"apollo.commnet.edu",835394,186,9,"Wednesday","mpg"
"apollo.commnet.edu",1121554,186,10,"Wednesday","mpg"
"apollo.commnet.edu",130724,186,10,"Wednesday","mpg"
"apollo.commnet.edu",12594,186,10,"Wednesday","html"
"apollo.commnet.edu",0,186,10,"Wednesday","other"
"apollo.commnet.edu",6003,186,10,"Wednesday","other"
"apollo.commnet.edu",6003,186,10,"Wednesday","other"
"apollo.commnet.edu",4247,192,9,"Tuesday","other"
"apollo.commnet.edu",1879,199,12,"Tuesday","html"
"apollo.commnet.edu",8677,230,10,"Friday","html"
"apollo.commnet.edu",86379,240,9,"Monday","html"
"apollo.commnet.edu",84905,240,9,"Monday","html"
"apollo.commnet.edu",84905,243,9,"Thursday","html"
"apollo.phys.virginia.edu",7634,182,7,"Saturday","html"
"apollo.phys.virginia.edu",31631,182,7,"Saturday","gif"
"apollo.phys.virginia.edu",46888,182,7,"Saturday","jpg"
"apollo.phys.virginia.edu",25439,182,7,"Saturday","jpg"
"apollo.phys.virginia.edu",34029,182,7,"Saturday","jpg"
"apollo.phys.virginia.edu",7634,185,6,"Tuesday","html"
"apollo.phys.virginia.edu",11996,232,16,"Sunday","html"
"apollo.phys.virginia.edu",8083,232,16,"Sunday","gif"
"apollo.phys.virginia.edu",1713,232,16,"Sunday","gif"
"apollo.phys.virginia.edu",1204,232,16,"Sunday","gif"
"apollo.phys.virginia.edu",1173,232,16,"Sunday","gif"
"apollo.phys.virginia.edu",16197,232,16,"Sunday","gif"
"apollo.phys.virginia.edu",116194,232,16,"Sunday","txt"
"apollo.phys.virginia.edu",4393,232,16,"Sunday","html"
"apollo.phys.virginia.edu",52516,232,16,"Sunday","gif"
"apollo.phys.virginia.edu",4745,234,13,"Tuesday","other"
"apollo.phys.virginia.edu",786,234,13,"Tuesday","gif"
"apollo.phys.virginia.edu",1204,234,13,"Tuesday","gif"
"apollo.phys.virginia.edu",46053,234,13,"Tuesday","gif"
"apple10.mhpcc.edu",1871,192,11,"Tuesday","html"
"apple10.mhpcc.edu",3635,192,11,"Tuesday","gif"
"apple10.mhpcc.edu",3047,192,11,"Tuesday","gif"
"apple10.mhpcc.edu",6588,192,11,"Tuesday","gif"
"apple10.mhpcc.edu",2522,192,11,"Tuesday","html"
"apple10.mhpcc.edu",4452,192,11,"Tuesday","gif"
"apple10.mhpcc.edu",3260,192,11,"Tuesday","html"
"apple10.mhpcc.edu",18149,192,11,"Tuesday","gif"
"apple10.mhpcc.edu",1173,192,11,"Tuesday","gif"
"apple10.mhpcc.edu",1204,192,11,"Tuesday","gif"
"apple10.mhpcc.edu",1871,192,14,"Tuesday","html"
"apple10.mhpcc.edu",6588,192,14,"Tuesday","gif"
"apple10.mhpcc.edu",3635,192,14,"Tuesday","gif"
"apple10.mhpcc.edu",3047,192,14,"Tuesday","gif"
"apple10.mhpcc.edu",3260,198,13,"Monday","html"
"apple10.mhpcc.edu",18149,198,13,"Monday","gif"
"apple10.mhpcc.edu",1204,198,13,"Monday","gif"
"apple10.mhpcc.edu",1173,198,13,"Monday","gif"
"april.cac.psu.edu",1602,200,11,"Wednesday","html"
"april.cac.psu.edu",9630,200,11,"Wednesday","gif"
"april.cac.psu.edu",1204,200,11,"Wednesday","gif"
"april.cac.psu.edu",786,200,11,"Wednesday","gif"
"april.cac.psu.edu",8678,200,11,"Wednesday","html"
"april.cac.psu.edu",11853,200,11,"Wednesday","gif"
"april.cac.psu.edu",15825,200,11,"Wednesday","html"
"april.cac.psu.edu",5026,200,11,"Wednesday","gif"
"april.cac.psu.edu",1713,200,11,"Wednesday","gif"
"april.cac.psu.edu",1173,200,11,"Wednesday","gif"
"april.cac.psu.edu",3850,200,11,"Wednesday","txt"
"april.cac.psu.edu",3260,200,11,"Wednesday","html"
"april.cac.psu.edu",18149,200,11,"Wednesday","gif"
"april.cac.psu.edu",18114,200,11,"Wednesday","html"
"april.cac.psu.edu",12859,200,11,"Wednesday","gif"
"april.cac.psu.edu",3635,200,11,"Wednesday","gif"
"april.cac.psu.edu",4209,200,11,"Wednesday","gif"
"april.cac.psu.edu",2522,200,11,"Wednesday","html"
"april.cac.psu.edu",14682,200,11,"Wednesday","gif"
"ara1.cs.hscsyr.edu",12290,184,17,"Monday","html"
"ara1.cs.hscsyr.edu",0,184,17,"Monday","other"
"ara1.cs.hscsyr.edu",5121,184,17,"Monday","other"
"ara1.cs.hscsyr.edu",9756,219,18,"Monday","other"
"ara1.cs.hscsyr.edu",306,219,18,"Monday","gif"
