"host","bytes","date","time","day"
"behroozi2.physics.uni.edu",65576,198,7,"Monday"
"behroozi2.physics.uni.edu",786,198,7,"Monday"
"behroozi2.physics.uni.edu",30777,198,7,"Monday"
"behroozi2.physics.uni.edu",5220,205,11,"Monday"
"behroozi2.physics.uni.edu",786,205,11,"Monday"
"behroozi2.physics.uni.edu",71319,205,11,"Monday"
"behroozi2.physics.uni.edu",2864,205,11,"Monday"
"behroozi2.physics.uni.edu",5978,205,11,"Monday"
"behroozi2.physics.uni.edu",4665,221,8,"Wednesday"
"behroozi2.physics.uni.edu",786,221,8,"Wednesday"
"behroozi2.physics.uni.edu",69067,221,8,"Wednesday"
"behroozi2.physics.uni.edu",47612,221,8,"Wednesday"
"behroozi2.physics.uni.edu",51540,221,8,"Wednesday"
"behroozi2.physics.uni.edu",51540,221,8,"Wednesday"
"behroozi2.physics.uni.edu",71655,221,8,"Wednesday"
"behroozi2.physics.uni.edu",28219,221,8,"Wednesday"
"behroozi2.physics.uni.edu",1204,221,8,"Wednesday"
"behroozi2.physics.uni.edu",36902,221,8,"Wednesday"
"behroozi2.physics.uni.edu",55666,221,8,"Wednesday"
"behroozi2.physics.uni.edu",891,221,8,"Wednesday"
"bel6611.coss.fsu.edu",7074,182,13,"Saturday"
"bel6611.coss.fsu.edu",5866,182,13,"Saturday"
"bel6611.coss.fsu.edu",363,182,13,"Saturday"
"bel6611.coss.fsu.edu",786,182,13,"Saturday"
"bel6611.coss.fsu.edu",234,182,13,"Saturday"
"bel6611.coss.fsu.edu",669,182,13,"Saturday"
"belair.cse.psu.edu",1602,235,11,"Wednesday"
"belair.cse.psu.edu",9630,235,11,"Wednesday"
"belair.cse.psu.edu",1204,235,11,"Wednesday"
"belair.cse.psu.edu",786,235,11,"Wednesday"
"belair.cse.psu.edu",26990,235,11,"Wednesday"
"belair.cse.psu.edu",8677,235,11,"Wednesday"
"belair.cse.psu.edu",11853,235,11,"Wednesday"
"belair.cse.psu.edu",1713,235,11,"Wednesday"
"belair.cse.psu.edu",1173,235,11,"Wednesday"
"belair.cse.psu.edu",8089,235,11,"Wednesday"
"belair.cse.psu.edu",4179,235,11,"Wednesday"
"belair.cse.psu.edu",3635,235,11,"Wednesday"
"belair.cse.psu.edu",1932,235,11,"Wednesday"
"belair.cse.psu.edu",11853,235,11,"Wednesday"
"belka.spa.umn.edu",1602,241,15,"Tuesday"
"belka.spa.umn.edu",9630,241,15,"Tuesday"
"belka.spa.umn.edu",786,241,15,"Tuesday"
"belka.spa.umn.edu",1204,241,15,"Tuesday"
"belka.spa.umn.edu",3850,241,15,"Tuesday"
"belknap.cs.berkeley.edu",18114,196,18,"Saturday"
"belknap.cs.berkeley.edu",12859,196,18,"Saturday"
"belknap.cs.berkeley.edu",3635,196,18,"Saturday"
"belknap.cs.berkeley.edu",4209,196,18,"Saturday"
"belknapm.mayo.edu",7131,229,6,"Thursday"
"belknapm.mayo.edu",5866,229,6,"Thursday"
"belknapm.mayo.edu",669,229,6,"Thursday"
"belknapm.mayo.edu",786,229,6,"Thursday"
"belknapm.mayo.edu",363,229,6,"Thursday"
"belknapm.mayo.edu",234,229,6,"Thursday"
"bell-125.bellevue.edu",3260,236,18,"Thursday"
"bell-125.bellevue.edu",18149,236,18,"Thursday"
"bell-125.bellevue.edu",1173,236,18,"Thursday"
"bell-125.bellevue.edu",1204,236,18,"Thursday"
"bell-125.bellevue.edu",5086,236,18,"Thursday"
"bell-125.bellevue.edu",3592,236,18,"Thursday"
"bell-125.bellevue.edu",13539,236,18,"Thursday"
"bell-125.bellevue.edu",3635,236,18,"Thursday"
"bell-125.bellevue.edu",4209,236,18,"Thursday"
"bell.ils.nwu.edu",1602,196,12,"Saturday"
"bell.ils.nwu.edu",9630,196,12,"Saturday"
"bell.ils.nwu.edu",786,196,12,"Saturday"
"bell.ils.nwu.edu",1204,196,12,"Saturday"
"bell.umpi.maine.edu",7011,234,8,"Tuesday"
"bell.umpi.maine.edu",5866,234,8,"Tuesday"
"bell.umpi.maine.edu",363,234,8,"Tuesday"
"bell.umpi.maine.edu",786,234,8,"Tuesday"
"bell.umpi.maine.edu",669,234,8,"Tuesday"
"bell.umpi.maine.edu",234,234,8,"Tuesday"
"bell.umpi.maine.edu",8677,234,8,"Tuesday"
"bell.umpi.maine.edu",11853,234,8,"Tuesday"
"bell.umpi.maine.edu",1204,234,8,"Tuesday"
"bell.umpi.maine.edu",1713,234,8,"Tuesday"
"bell.umpi.maine.edu",1173,234,8,"Tuesday"
"bell.umpi.maine.edu",6922,234,8,"Tuesday"
"bell.umpi.maine.edu",11417,234,8,"Tuesday"
"bell.umpi.maine.edu",1932,234,8,"Tuesday"
"bell.umpi.maine.edu",3635,234,8,"Tuesday"
"bell.umpi.maine.edu",11175,234,8,"Tuesday"
"bell.umpi.maine.edu",44877,234,8,"Tuesday"
"bell.umpi.maine.edu",3635,234,8,"Tuesday"
"bell.umpi.maine.edu",4209,234,8,"Tuesday"
"bell.umpi.maine.edu",2653,234,8,"Tuesday"
"bell.umpi.maine.edu",28426,234,8,"Tuesday"
"bell.umpi.maine.edu",2537,234,8,"Tuesday"
"bell.umpi.maine.edu",8529,234,8,"Tuesday"
"bell.umpi.maine.edu",49152,234,8,"Tuesday"
"bell_gjt.engr.uark.edu",7634,187,11,"Thursday"
"bell_gjt.engr.uark.edu",65536,187,12,"Thursday"
"bell_gjt.engr.uark.edu",7634,187,12,"Thursday"
"bell_rku.engr.uark.edu",11910,226,12,"Monday"
"bell_rku.engr.uark.edu",8083,226,12,"Monday"
"bell_rku.engr.uark.edu",1173,226,12,"Monday"
"bell_rku.engr.uark.edu",4673,226,12,"Monday"
"bell_rku.engr.uark.edu",1204,226,12,"Monday"
"bell_rku.engr.uark.edu",46053,226,12,"Monday"
"bell_rku.engr.uark.edu",786,226,12,"Monday"
"bella.biostat.wisc.edu",19547,231,11,"Saturday"
"bella.biostat.wisc.edu",3635,231,11,"Saturday"
"bella.biostat.wisc.edu",263,231,11,"Saturday"
"bella.biostat.wisc.edu",7131,231,11,"Saturday"
"bella.biostat.wisc.edu",5866,231,11,"Saturday"
"bella.biostat.wisc.edu",363,231,11,"Saturday"
"bella.biostat.wisc.edu",786,231,11,"Saturday"
"bella.biostat.wisc.edu",234,231,11,"Saturday"
"bella.biostat.wisc.edu",669,231,11,"Saturday"
"bella.biostat.wisc.edu",5008,231,11,"Saturday"
"bella.biostat.wisc.edu",1204,231,11,"Saturday"
"bella.housing.orst.edu",11175,205,8,"Monday"
"bella.housing.orst.edu",44877,205,8,"Monday"
"bella.housing.orst.edu",3635,205,8,"Monday"
"bella.housing.orst.edu",4209,205,8,"Monday"
"bellatrix.scripps.edu",6661,218,19,"Sunday"
"bellatrix.scripps.edu",10495,218,19,"Sunday"
"bellatrix.scripps.edu",1204,218,19,"Sunday"
"bellatrix.scripps.edu",1713,218,19,"Sunday"
"bellatrix.scripps.edu",1173,218,19,"Sunday"
"belle.isc.rit.edu",1204,205,16,"Monday"
"belle.isc.rit.edu",1713,205,16,"Monday"
"belle.isc.rit.edu",1173,205,16,"Monday"
"belmont.astro.nwu.edu",3985,185,11,"Tuesday"
"belmont.astro.nwu.edu",1204,185,11,"Tuesday"
"belmont.astro.nwu.edu",786,185,11,"Tuesday"
"belmont.astro.nwu.edu",40310,185,11,"Tuesday"
"belmont.astro.nwu.edu",16102,185,11,"Tuesday"
"belmont.astro.nwu.edu",53000,185,11,"Tuesday"
"belmont.astro.nwu.edu",1713,185,11,"Tuesday"
"belmont.astro.nwu.edu",7634,185,11,"Tuesday"
"belowf1.agn.uiuc.edu",8678,195,14,"Friday"
"belowf1.agn.uiuc.edu",11853,195,14,"Friday"
"belowf1.agn.uiuc.edu",1204,195,14,"Friday"
"belowf1.agn.uiuc.edu",786,195,14,"Friday"
"belthil.pilgrim.umass.edu",0,204,21,"Sunday"
"ben.bchem.washington.edu",3381,228,0,"Wednesday"
"ben.bchem.washington.edu",12054,228,0,"Wednesday"
"benjamin-34.umd.edu",3985,187,11,"Thursday"
"benjamin-34.umd.edu",40310,187,11,"Thursday"
"benjamin-34.umd.edu",786,187,11,"Thursday"
"benjamin-34.umd.edu",3214,187,11,"Thursday"
"benjamin-34.umd.edu",4524,187,11,"Thursday"
"benjamin-34.umd.edu",66554,187,11,"Thursday"
"benjamin-63.umd.edu",4673,229,11,"Thursday"
"benjamin-63.umd.edu",786,229,11,"Thursday"
"benjamin-63.umd.edu",1204,229,11,"Thursday"
"benjamin-63.umd.edu",46053,229,11,"Thursday"
"benjamin-63.umd.edu",0,230,7,"Friday"
"benjamin-63.umd.edu",0,230,7,"Friday"
"benjamin-63.umd.edu",0,230,7,"Friday"
"benjamin-63.umd.edu",0,230,7,"Friday"
"benjamin-63.umd.edu",5146,230,7,"Friday"
"benjamin-63.umd.edu",69067,230,7,"Friday"
"benjamin-63.umd.edu",543,230,7,"Friday"
"benjamin-63.umd.edu",3714,230,7,"Friday"
"benjamin-63.umd.edu",13994,230,7,"Friday"
"benji.colorado.edu",84907,191,16,"Monday"
"benji.colorado.edu",136806,191,16,"Monday"
"benji.colorado.edu",175621,191,16,"Monday"
"benji.colorado.edu",104916,192,17,"Tuesday"
"benji.colorado.edu",1204,192,17,"Tuesday"
"bennett3.la.asu.edu",3985,186,16,"Wednesday"
"bennett3.la.asu.edu",786,186,16,"Wednesday"
"bennett3.la.asu.edu",1204,186,16,"Wednesday"
"bennett3.la.asu.edu",40310,186,16,"Wednesday"
"bentley.edu",78588,229,12,"Thursday"
"bentley.univnorthco.edu",7067,192,21,"Tuesday"
"bentley.univnorthco.edu",4247,192,21,"Tuesday"
"benz.ece.cmu.edu",7071,195,12,"Friday"
"benz.ece.cmu.edu",5866,195,12,"Friday"
"benz.ece.cmu.edu",786,195,12,"Friday"
"benz.ece.cmu.edu",363,195,12,"Friday"
"benz.ece.cmu.edu",234,195,12,"Friday"
"benz.ece.cmu.edu",669,195,12,"Friday"
"benz.ece.cmu.edu",8678,195,12,"Friday"
"benz.ece.cmu.edu",11853,195,12,"Friday"
"benz.ece.cmu.edu",1204,195,12,"Friday"
"benz.ece.cmu.edu",11264,221,10,"Wednesday"
"benz.ece.cmu.edu",8083,221,10,"Wednesday"
"benz.ece.cmu.edu",1204,221,10,"Wednesday"
"benz.ece.cmu.edu",16197,221,10,"Wednesday"
"benz.ece.cmu.edu",96265,221,10,"Wednesday"
"benz.ece.cmu.edu",8677,228,9,"Wednesday"
"benz.ece.cmu.edu",11853,228,9,"Wednesday"
"benz.ece.cmu.edu",786,228,9,"Wednesday"
"benz.ece.cmu.edu",1204,228,9,"Wednesday"
"benz.ece.cmu.edu",4654,228,9,"Wednesday"
"benz.ece.cmu.edu",4179,228,9,"Wednesday"
"benz.ece.cmu.edu",1713,228,9,"Wednesday"
"benz.ece.cmu.edu",1173,228,9,"Wednesday"
"benz.ece.cmu.edu",11836,228,9,"Wednesday"
"benz.ece.cmu.edu",8083,228,9,"Wednesday"
"benz.ece.cmu.edu",3822,228,9,"Wednesday"
"benz.ece.cmu.edu",5494,228,9,"Wednesday"
"benz.ece.cmu.edu",3807,228,9,"Wednesday"
"benz.ece.cmu.edu",4179,228,9,"Wednesday"
"benz.ece.cmu.edu",11836,228,9,"Wednesday"
"benz.ece.cmu.edu",1602,228,10,"Wednesday"
"benz.ece.cmu.edu",9630,228,10,"Wednesday"
"benz.ece.cmu.edu",3260,228,10,"Wednesday"
"benz.ece.cmu.edu",18149,228,10,"Wednesday"
"benz.ece.cmu.edu",2766,228,10,"Wednesday"
"benz.ece.cmu.edu",44877,228,10,"Wednesday"
"benz.ece.cmu.edu",11175,228,10,"Wednesday"
"benz.ece.cmu.edu",3635,228,10,"Wednesday"
"benz.ece.cmu.edu",4209,228,10,"Wednesday"
"benz.ece.cmu.edu",8677,234,9,"Tuesday"
"benz.ece.cmu.edu",11853,234,9,"Tuesday"
"benz.ece.cmu.edu",786,234,9,"Tuesday"
"benz.ece.cmu.edu",1204,234,9,"Tuesday"
"benz.ece.cmu.edu",11996,234,9,"Tuesday"
"benz.ece.cmu.edu",8083,234,9,"Tuesday"
"benz.ece.cmu.edu",1713,234,9,"Tuesday"
"benz.ece.cmu.edu",1173,234,9,"Tuesday"
"benz.ece.cmu.edu",4655,234,9,"Tuesday"
"benz.ece.cmu.edu",4179,234,9,"Tuesday"
"benz.ece.cmu.edu",3823,234,9,"Tuesday"
"benz.ece.cmu.edu",5494,234,9,"Tuesday"
"benz.ece.cmu.edu",3808,234,9,"Tuesday"
"benz.ece.cmu.edu",4179,234,9,"Tuesday"
"benz.ece.cmu.edu",11996,234,9,"Tuesday"
"benz.ece.cmu.edu",4745,234,9,"Tuesday"
"benz.ece.cmu.edu",46053,234,9,"Tuesday"
"benz.ece.cmu.edu",3714,234,9,"Tuesday"
"benz.ece.cmu.edu",13994,234,9,"Tuesday"
"benz.ece.cmu.edu",5222,234,9,"Tuesday"
"benz.ece.cmu.edu",69067,234,9,"Tuesday"
"benz.mech.utah.edu",3260,226,5,"Monday"
"benz.mech.utah.edu",18149,226,5,"Monday"
"benz.mech.utah.edu",1173,226,5,"Monday"
"benz.mech.utah.edu",712,226,5,"Monday"
"benz.mech.utah.edu",4209,226,5,"Monday"
"benz.mech.utah.edu",3841,226,5,"Monday"
"benz.mech.utah.edu",16979,226,5,"Monday"
"benz.mech.utah.edu",14440,226,5,"Monday"
"benz.mech.utah.edu",13218,226,5,"Monday"
"benz.mech.utah.edu",3625,226,5,"Monday"
"benz.mech.utah.edu",11326,226,5,"Monday"
"benz.mech.utah.edu",509,226,5,"Monday"
"benz.mech.utah.edu",527,226,5,"Monday"
"benz.mech.utah.edu",509,226,5,"Monday"
"benz.mech.utah.edu",3260,226,5,"Monday"
"benz.mech.utah.edu",3526,226,5,"Monday"
"benz.mech.utah.edu",11236,226,5,"Monday"
"benz.mech.utah.edu",527,226,5,"Monday"
"benz.mech.utah.edu",3526,226,5,"Monday"
"benz.mech.utah.edu",3260,226,5,"Monday"
"benz.mech.utah.edu",3592,226,5,"Monday"
"benz.mech.utah.edu",13539,226,5,"Monday"
"benz.mech.utah.edu",11175,226,5,"Monday"
"benz.mech.utah.edu",44877,226,5,"Monday"
"benz.mech.utah.edu",6922,226,5,"Monday"
"benz.mech.utah.edu",11417,226,5,"Monday"
"benz.mech.utah.edu",1932,226,5,"Monday"
"benz.mech.utah.edu",1457,226,6,"Monday"
"benz.mech.utah.edu",1457,226,6,"Monday"
"benz.mech.utah.edu",44877,226,6,"Monday"
"benz.mech.utah.edu",3260,226,6,"Monday"
"benz.mech.utah.edu",2557,226,6,"Monday"
"benz.mech.utah.edu",11644,226,6,"Monday"
"benz.mech.utah.edu",2557,226,6,"Monday"
"benz.mech.utah.edu",3260,226,6,"Monday"
"benz.mech.utah.edu",18556,226,6,"Monday"
"benz.mech.utah.edu",12859,226,6,"Monday"
"benz.mech.utah.edu",1583,226,6,"Monday"
"benz.mech.utah.edu",945,226,6,"Monday"
"benz.mech.utah.edu",530,226,6,"Monday"
"benz.mech.utah.edu",297851,226,6,"Monday"
"benz.mech.utah.edu",1851,226,6,"Monday"
"benz.mech.utah.edu",101267,226,6,"Monday"
"benz.mech.utah.edu",59520,226,6,"Monday"
"benz.mech.utah.edu",99942,226,6,"Monday"
"benz.mech.utah.edu",101267,226,6,"Monday"
"benz.mech.utah.edu",1583,226,6,"Monday"
"benz.mech.utah.edu",1157,226,6,"Monday"
"benz.mech.utah.edu",530,226,6,"Monday"
"benz.mech.utah.edu",65536,226,6,"Monday"
"benz.mech.utah.edu",65536,226,6,"Monday"
"benz.mech.utah.edu",65536,226,6,"Monday"
"benz.mech.utah.edu",18556,226,6,"Monday"
"benzene.mit.edu",1871,218,20,"Sunday"
"benzene.mit.edu",6588,218,20,"Sunday"
"benzene.mit.edu",3635,218,20,"Sunday"
"benzene.mit.edu",3047,218,20,"Sunday"
"benzene.mit.edu",761,218,20,"Sunday"
"benzene.mit.edu",1602,218,21,"Sunday"
"benzene.mit.edu",9630,218,21,"Sunday"
"benzene.mit.edu",786,218,21,"Sunday"
"benzene.mit.edu",1204,218,21,"Sunday"
"benzene.mit.edu",9630,218,21,"Sunday"
"benzene.mit.edu",1204,218,21,"Sunday"
"benzene.mit.edu",32303,219,20,"Monday"
"benzene.mit.edu",0,219,20,"Monday"
"benzene.mit.edu",1284,219,20,"Monday"
"benzene.mit.edu",509,219,20,"Monday"
"benzene.mit.edu",509,219,20,"Monday"
"benzene.mit.edu",527,219,20,"Monday"
"benzene.mit.edu",527,219,20,"Monday"
"beograd.ks.uiuc.edu",84907,184,8,"Monday"
"beograd.ks.uiuc.edu",4179,184,8,"Monday"
"beograd.ks.uiuc.edu",1204,184,8,"Monday"
"beograd.ks.uiuc.edu",1713,184,8,"Monday"
"beograd.ks.uiuc.edu",71656,184,8,"Monday"
"beograd.ks.uiuc.edu",36902,184,8,"Monday"
"beograd.ks.uiuc.edu",55666,184,8,"Monday"
"beograd.ks.uiuc.edu",28219,184,8,"Monday"
"beograd.ks.uiuc.edu",891,184,8,"Monday"
"beograd.ks.uiuc.edu",21408,184,8,"Monday"
"beograd.ks.uiuc.edu",17083,184,8,"Monday"
"beograd.ks.uiuc.edu",13468,184,8,"Monday"
"beograd.ks.uiuc.edu",5026,184,9,"Monday"
"berc2.oip.gatech.edu",11264,220,13,"Tuesday"
"berc2.oip.gatech.edu",8083,220,13,"Tuesday"
"berc2.oip.gatech.edu",1204,220,13,"Tuesday"
"berc2.oip.gatech.edu",1713,220,13,"Tuesday"
"berc2.oip.gatech.edu",1173,220,13,"Tuesday"
"berc2.oip.gatech.edu",8529,220,13,"Tuesday"
"berc2.oip.gatech.edu",45966,220,13,"Tuesday"
"berc2.oip.gatech.edu",305722,221,7,"Wednesday"
"berc2.oip.gatech.edu",66202,221,7,"Wednesday"
"berc2.oip.gatech.edu",46888,221,7,"Wednesday"
"berc2.oip.gatech.edu",25439,221,7,"Wednesday"
"berc2.oip.gatech.edu",39654,221,7,"Wednesday"
"bercilak.jbu.edu",17688,223,14,"Friday"
"bercilak.jbu.edu",509,223,14,"Friday"
"bercilak.jbu.edu",527,223,14,"Friday"
"bercilak.jbu.edu",509,223,14,"Friday"
"bercilak.jbu.edu",515,223,14,"Friday"
"bergen.acns.nwu.edu",41397,182,10,"Saturday"
"bergen.acns.nwu.edu",3635,182,10,"Saturday"
"bergen.acns.nwu.edu",4209,182,10,"Saturday"
"bergen.acns.nwu.edu",11175,182,10,"Saturday"
"berlin-2.slip.uiuc.edu",4247,191,12,"Monday"
"berlin-2.slip.uiuc.edu",1204,191,12,"Monday"
"berlin-2.slip.uiuc.edu",786,191,12,"Monday"
"berlin-2.slip.uiuc.edu",48511,191,12,"Monday"
"berlin-2.slip.uiuc.edu",13211,191,12,"Monday"
"berlin-2.slip.uiuc.edu",12054,191,12,"Monday"
"berlin-2.slip.uiuc.edu",1713,191,12,"Monday"
"berlin-6.slip.uiuc.edu",9866,223,19,"Friday"
"berlin-6.slip.uiuc.edu",25218,223,19,"Friday"
"berlin-6.slip.uiuc.edu",1414,223,19,"Friday"
"berlin-6.slip.uiuc.edu",4441,223,19,"Friday"
"berlin-6.slip.uiuc.edu",13372,223,19,"Friday"
"berlin-6.slip.uiuc.edu",1204,223,19,"Friday"
"berlin-6.slip.uiuc.edu",363,223,19,"Friday"
"berlin-6.slip.uiuc.edu",234,223,19,"Friday"
"berlin-6.slip.uiuc.edu",669,223,19,"Friday"
"berlin-6.slip.uiuc.edu",23416,223,19,"Friday"
"berlin-7.slip.uiuc.edu",4745,237,16,"Friday"
"berlin-7.slip.uiuc.edu",786,237,16,"Friday"
"berlin-7.slip.uiuc.edu",1204,237,16,"Friday"
"berlin-7.slip.uiuc.edu",46053,237,16,"Friday"
"berlin-7.slip.uiuc.edu",5854,237,16,"Friday"
"berlin-7.slip.uiuc.edu",68593,237,16,"Friday"
"berlin-7.slip.uiuc.edu",52193,237,16,"Friday"
"berlin-8.slip.uiuc.edu",9867,191,13,"Monday"
"berlin-8.slip.uiuc.edu",25218,191,13,"Monday"
"berlin-8.slip.uiuc.edu",4441,191,13,"Monday"
"berlin-8.slip.uiuc.edu",1414,191,13,"Monday"
"berlin-8.slip.uiuc.edu",1204,191,13,"Monday"
"berlin-8.slip.uiuc.edu",13372,191,13,"Monday"
"berlin-8.slip.uiuc.edu",363,191,13,"Monday"
"berlin-8.slip.uiuc.edu",234,191,13,"Monday"
"berlin-8.slip.uiuc.edu",669,191,13,"Monday"
"berlin.helios.nd.edu",7071,205,17,"Monday"
"berlin.helios.nd.edu",5866,205,17,"Monday"
"berlin.helios.nd.edu",363,205,17,"Monday"
"berlin.helios.nd.edu",786,205,17,"Monday"
"berlin.helios.nd.edu",234,205,17,"Monday"
"berlin.helios.nd.edu",669,205,17,"Monday"
"berlin.helios.nd.edu",1602,205,17,"Monday"
"berlin.helios.nd.edu",9630,205,17,"Monday"
"berlin.helios.nd.edu",1204,205,17,"Monday"
"berlin.helios.nd.edu",8678,205,17,"Monday"
"berlin.helios.nd.edu",11853,205,17,"Monday"
"berlin.helios.nd.edu",8393,205,17,"Monday"
"berlin.helios.nd.edu",14176,205,17,"Monday"
"berlin.helios.nd.edu",1173,205,17,"Monday"
"berlin.helios.nd.edu",1713,205,17,"Monday"
"berlin.helios.nd.edu",509,205,17,"Monday"
"berlin.helios.nd.edu",527,205,17,"Monday"
"berlin.helios.nd.edu",509,205,17,"Monday"
"berlin.helios.nd.edu",7071,205,12,"Monday"
"berlin.helios.nd.edu",5866,205,12,"Monday"
"berlin.helios.nd.edu",363,205,12,"Monday"
"berlin.helios.nd.edu",786,205,12,"Monday"
"berlin.helios.nd.edu",234,205,12,"Monday"
"berlin.helios.nd.edu",669,205,12,"Monday"
"berlin.helios.nd.edu",3381,205,12,"Monday"
"berlin.helios.nd.edu",12054,205,12,"Monday"
"berlin.helios.nd.edu",1269716,205,12,"Monday"
"berlin.helios.nd.edu",7096,206,17,"Tuesday"
"berlin.helios.nd.edu",5866,206,17,"Tuesday"
"berlin.helios.nd.edu",786,206,17,"Tuesday"
"berlin.helios.nd.edu",363,206,17,"Tuesday"
"berlin.helios.nd.edu",234,206,17,"Tuesday"
"berlin.helios.nd.edu",669,206,17,"Tuesday"
"berm.geology.uiuc.edu",8677,229,14,"Thursday"
"berm.geology.uiuc.edu",11853,229,14,"Thursday"
"berm.geology.uiuc.edu",786,229,14,"Thursday"
"berm.geology.uiuc.edu",1204,229,14,"Thursday"
"bernoulli.njit.edu",1879,199,14,"Tuesday"
"bernoulli.njit.edu",1289,199,14,"Tuesday"
"bernoulli.njit.edu",30232,199,14,"Tuesday"
"berries.engin.umich.edu",18114,186,13,"Wednesday"
"berries.engin.umich.edu",12859,186,13,"Wednesday"
"berries.engin.umich.edu",4209,186,13,"Wednesday"
"berries.engin.umich.edu",3635,186,13,"Wednesday"
"bers.geom.umn.edu",3985,186,20,"Wednesday"
"bers.geom.umn.edu",1204,186,20,"Wednesday"
"bers.geom.umn.edu",786,186,20,"Wednesday"
"bers.geom.umn.edu",40310,186,20,"Wednesday"
"bers.geom.umn.edu",3985,187,7,"Thursday"
"bers.geom.umn.edu",1204,187,7,"Thursday"
"bers.geom.umn.edu",7634,187,7,"Thursday"
"bers.geom.umn.edu",21957,187,7,"Thursday"
"bers.geom.umn.edu",39654,187,7,"Thursday"
"bers.geom.umn.edu",3584,193,12,"Wednesday"
"bers.geom.umn.edu",34688,193,12,"Wednesday"
"bers.geom.umn.edu",1879,193,12,"Wednesday"
"bers.geom.umn.edu",30232,193,12,"Wednesday"
"bers.geom.umn.edu",1289,193,12,"Wednesday"
"bers.geom.umn.edu",3584,193,12,"Wednesday"
"bers.geom.umn.edu",0,193,12,"Wednesday"
"bers.geom.umn.edu",0,193,12,"Wednesday"
"bers.geom.umn.edu",3584,193,12,"Wednesday"
"bers.geom.umn.edu",0,193,12,"Wednesday"
"bers.geom.umn.edu",0,193,12,"Wednesday"
"bers.geom.umn.edu",2602,193,16,"Wednesday"
"bers.geom.umn.edu",72666,193,16,"Wednesday"
"bers.geom.umn.edu",1157,195,9,"Friday"
"bers.geom.umn.edu",18528,195,9,"Friday"
"bers.geom.umn.edu",3635,195,9,"Friday"
"bers.geom.umn.edu",3047,195,9,"Friday"
"bers.geom.umn.edu",8083,221,11,"Wednesday"
"bers.geom.umn.edu",11264,221,14,"Wednesday"
"bers.geom.umn.edu",1204,221,14,"Wednesday"
"bers.geom.umn.edu",1713,221,14,"Wednesday"
"bers.geom.umn.edu",1173,221,14,"Wednesday"
"bers.geom.umn.edu",4506,221,14,"Wednesday"
"bers.geom.umn.edu",52516,221,14,"Wednesday"
"bers.geom.umn.edu",6168,221,14,"Wednesday"
"bers.geom.umn.edu",5052,221,14,"Wednesday"
"bers.geom.umn.edu",3635,221,14,"Wednesday"
"bers.geom.umn.edu",1932,221,14,"Wednesday"
"bers.geom.umn.edu",2178,221,14,"Wednesday"
"bers.geom.umn.edu",16966,221,14,"Wednesday"
"bers.geom.umn.edu",786,221,14,"Wednesday"
"bers.geom.umn.edu",9732,221,14,"Wednesday"
"bers.geom.umn.edu",25257,221,14,"Wednesday"
"bers.geom.umn.edu",2582,221,14,"Wednesday"
"bers.geom.umn.edu",8089,221,14,"Wednesday"
"bers.geom.umn.edu",4179,221,14,"Wednesday"
"bers.geom.umn.edu",6661,221,14,"Wednesday"
"bers.geom.umn.edu",10495,221,14,"Wednesday"
"bers.geom.umn.edu",1387,221,14,"Wednesday"
"bers.geom.umn.edu",372,221,14,"Wednesday"
"bers.geom.umn.edu",509,221,14,"Wednesday"
"bers.geom.umn.edu",527,221,14,"Wednesday"
"bers.geom.umn.edu",1038,221,14,"Wednesday"
"bers.geom.umn.edu",509,221,14,"Wednesday"
"bers.geom.umn.edu",16197,221,14,"Wednesday"
"bers.geom.umn.edu",71655,221,14,"Wednesday"
"bers.geom.umn.edu",28219,221,14,"Wednesday"
"bers.geom.umn.edu",36902,221,14,"Wednesday"
"bers.geom.umn.edu",55666,221,14,"Wednesday"
"bers.geom.umn.edu",891,221,14,"Wednesday"
"bers.geom.umn.edu",64620,222,2,"Thursday"
"bers.geom.umn.edu",14385,222,2,"Thursday"
"bers.geom.umn.edu",1713,222,2,"Thursday"
"bers.geom.umn.edu",11175,235,14,"Wednesday"
"bers.geom.umn.edu",44877,235,14,"Wednesday"
"bers.geom.umn.edu",3635,235,14,"Wednesday"
"bers.geom.umn.edu",4209,235,14,"Wednesday"
"bert.cs.byu.edu",47145,185,17,"Tuesday"
"bert.cs.byu.edu",81920,185,17,"Tuesday"
"bert.cs.byu.edu",57344,185,17,"Tuesday"
"bert.cs.byu.edu",3998,188,19,"Friday"
"bert.cs.byu.edu",1204,188,19,"Friday"
"bert.cs.byu.edu",786,188,19,"Friday"
"bert.cs.byu.edu",40310,188,19,"Friday"
"bert.cs.byu.edu",7062,195,19,"Friday"
"bert.cs.byu.edu",6922,196,9,"Saturday"
"bert.cs.byu.edu",7096,207,21,"Wednesday"
"bert.cs.byu.edu",5866,207,21,"Wednesday"
"bert.cs.byu.edu",234,207,21,"Wednesday"
"bert.cs.byu.edu",786,207,21,"Wednesday"
"bert.cs.byu.edu",363,207,21,"Wednesday"
"bert.cs.byu.edu",669,207,21,"Wednesday"
"bert.cs.byu.edu",64620,222,20,"Thursday"
"bert.cs.byu.edu",7089,242,17,"Wednesday"
"bert.cs.byu.edu",5866,242,17,"Wednesday"
"bert.cs.byu.edu",786,242,17,"Wednesday"
"bert.cs.byu.edu",363,242,17,"Wednesday"
"bert.cs.byu.edu",234,242,17,"Wednesday"
"bert.cs.byu.edu",669,242,17,"Wednesday"
"bert.cs.byu.edu",3977,242,17,"Wednesday"
