"host","bytes","date","time","day","url_type"
"mac29pg2.wam.umd.edu",2657,193,18,"Wednesday","html"
"mac29pg2.wam.umd.edu",14977,193,18,"Wednesday","gif"
"mac29pg2.wam.umd.edu",2261,193,18,"Wednesday","txt"
"mac42.falk.med.pitt.edu",44877,205,9,"Monday","html"
"mac42.falk.med.pitt.edu",11175,205,9,"Monday","gif"
"mac42.falk.med.pitt.edu",3635,205,9,"Monday","gif"
"mac42.falk.med.pitt.edu",4209,205,9,"Monday","gif"
"mac55-xolotl.lib.utah.edu",3985,184,10,"Monday","other"
"mac55-xolotl.lib.utah.edu",40310,184,10,"Monday","gif"
"mac55-xolotl.lib.utah.edu",1204,184,10,"Monday","gif"
"mac55-xolotl.lib.utah.edu",786,184,10,"Monday","gif"
"mac6-west.edb.utexas.edu",4745,244,19,"Friday","other"
"mac6-west.edb.utexas.edu",786,244,19,"Friday","gif"
"mac6-west.edb.utexas.edu",1204,244,19,"Friday","gif"
"mac6-west.edb.utexas.edu",46053,244,19,"Friday","gif"
"macpkh02.duc.auburn.edu",8677,227,8,"Tuesday","html"
"macpkh02.duc.auburn.edu",11853,227,8,"Tuesday","gif"
"macpkh02.duc.auburn.edu",786,227,8,"Tuesday","gif"
"macpkh02.duc.auburn.edu",1204,227,8,"Tuesday","gif"
"madams-sl.cc.emory.edu",17459,196,15,"Saturday","gif"
"madams-sl.cc.emory.edu",49201,196,15,"Saturday","html"
"madams-sl.cc.emory.edu",1713,196,15,"Saturday","gif"
"mak.marc.gatech.edu",11996,232,10,"Sunday","html"
"mak.marc.gatech.edu",8083,232,10,"Sunday","gif"
"mak.marc.gatech.edu",1204,232,10,"Sunday","gif"
"mak.marc.gatech.edu",1713,232,10,"Sunday","gif"
"mak.marc.gatech.edu",1173,232,10,"Sunday","gif"
"malpc197.cecs.csulb.edu",17688,221,19,"Wednesday","other"
"malpc197.cecs.csulb.edu",509,221,19,"Wednesday","xbm"
"malpc197.cecs.csulb.edu",527,221,19,"Wednesday","xbm"
"malpc197.cecs.csulb.edu",509,221,19,"Wednesday","xbm"
"malpc197.cecs.csulb.edu",515,221,19,"Wednesday","xbm"
"manatee.cps.msu.edu",2732,216,6,"Friday","html"
"manatee.cps.msu.edu",14977,216,6,"Friday","gif"
"manatee.cps.msu.edu",3635,216,6,"Friday","gif"
"manatee.cps.msu.edu",4209,216,6,"Friday","gif"
"manx.ccit.arizona.edu",3985,182,21,"Saturday","other"
"manx.ccit.arizona.edu",786,182,21,"Saturday","gif"
"manx.ccit.arizona.edu",1204,182,21,"Saturday","gif"
"manx.ccit.arizona.edu",40310,182,21,"Saturday","gif"
"marge.phys.washington.edu",7089,242,19,"Wednesday","other"
"marge.phys.washington.edu",5866,242,19,"Wednesday","gif"
"marge.phys.washington.edu",786,242,19,"Wednesday","gif"
"marge.phys.washington.edu",363,242,19,"Wednesday","gif"
"marge.phys.washington.edu",234,242,19,"Wednesday","gif"
"marge.phys.washington.edu",669,242,19,"Wednesday","gif"
"marx.esu.edu",9648,231,7,"Saturday","html"
"marx.esu.edu",25218,231,7,"Saturday","gif"
"marx.esu.edu",4441,231,7,"Saturday","gif"
"marx.esu.edu",13372,231,7,"Saturday","gif"
"marx.esu.edu",1204,231,7,"Saturday","gif"
"marx.esu.edu",363,231,7,"Saturday","gif"
"marx.esu.edu",234,231,7,"Saturday","gif"
"marx.esu.edu",669,231,7,"Saturday","gif"
"marx.esu.edu",17688,235,8,"Wednesday","other"
"mast3.mes.umn.edu",9630,238,22,"Saturday","html"
"mast3.mes.umn.edu",25218,238,22,"Saturday","gif"
"mast3.mes.umn.edu",4441,238,22,"Saturday","gif"
"mast3.mes.umn.edu",13372,238,22,"Saturday","gif"
"mast3.mes.umn.edu",1204,238,22,"Saturday","gif"
"mast3.mes.umn.edu",363,238,22,"Saturday","gif"
"mast3.mes.umn.edu",234,238,22,"Saturday","gif"
"mast3.mes.umn.edu",669,238,22,"Saturday","gif"
"math26677.math.cwru.edu",4524,186,11,"Wednesday","html"
"math26677.math.cwru.edu",66554,186,11,"Wednesday","gif"
"math26677.math.cwru.edu",786,186,11,"Wednesday","gif"
"math26677.math.cwru.edu",130724,186,11,"Wednesday","mpg"
"maya.lpl.arizona.edu",13436,188,19,"Friday","html"
"maya.lpl.arizona.edu",12054,188,19,"Friday","gif"
"maya.lpl.arizona.edu",1204,188,19,"Friday","gif"
"maya.lpl.arizona.edu",1713,188,19,"Friday","gif"
"maya.lpl.arizona.edu",3998,188,19,"Friday","other"
"maya.lpl.arizona.edu",40310,188,19,"Friday","gif"
"maya.lpl.arizona.edu",786,188,19,"Friday","gif"
"maya.lpl.arizona.edu",3089,188,19,"Friday","html"
"maya.lpl.arizona.edu",887988,188,19,"Friday","mpg"
"mbm02.itc.uiowa.edu",18114,199,14,"Tuesday","html"
"mbm02.itc.uiowa.edu",12859,199,14,"Tuesday","gif"
"mbm02.itc.uiowa.edu",3635,199,14,"Tuesday","gif"
"mbm02.itc.uiowa.edu",4209,199,14,"Tuesday","gif"
"mbm02.itc.uiowa.edu",3842,199,14,"Tuesday","html"
"mbm02.itc.uiowa.edu",16979,199,14,"Tuesday","gif"
"mbm02.itc.uiowa.edu",2748,199,14,"Tuesday","html"
"mbm02.itc.uiowa.edu",14120,199,14,"Tuesday","gif"
"mbm02.itc.uiowa.edu",114688,199,15,"Tuesday","jpg"
"mcauliff.albany.edu",6454,242,10,"Wednesday","html"
"mcauliff.albany.edu",32582,242,10,"Wednesday","gif"
"mcauliff.albany.edu",786,242,10,"Wednesday","gif"
"mcire.marshall.edu",7634,184,11,"Monday","html"
"mcire.marshall.edu",64939,184,11,"Monday","gif"
"mcire.marshall.edu",122880,184,11,"Monday","gif"
"mcire.marshall.edu",131072,184,12,"Monday","gif"
"mcire.marshall.edu",3214,184,12,"Monday","pl"
"mcire.marshall.edu",786,184,12,"Monday","gif"
"mcire.marshall.edu",73231,184,12,"Monday","html"
"mcire.marshall.edu",40960,184,12,"Monday","html"
"mck-ua.mck.ncsu.edu",4247,194,11,"Thursday","html"
"mck-ua.mck.ncsu.edu",786,194,11,"Thursday","gif"
"mck-ua.mck.ncsu.edu",1204,194,11,"Thursday","gif"
"mck-ua.mck.ncsu.edu",46573,194,11,"Thursday","gif"
"mck-ua.mck.ncsu.edu",14434,194,12,"Thursday","html"
"mck-ua.mck.ncsu.edu",5026,194,12,"Thursday","gif"
"mck-ua.mck.ncsu.edu",1173,194,12,"Thursday","gif"
"mck-ua.mck.ncsu.edu",1713,194,12,"Thursday","gif"
"mck-ua.mck.ncsu.edu",4247,194,12,"Thursday","other"
"mctrans02.med.nyu.edu",18556,229,15,"Thursday","html"
"mctrans02.med.nyu.edu",12859,229,15,"Thursday","gif"
"mctrans02.med.nyu.edu",3635,229,15,"Thursday","gif"
"mctrans02.med.nyu.edu",4209,229,15,"Thursday","gif"
"mctrans02.med.nyu.edu",7008,229,15,"Thursday","html"
"mctrans02.med.nyu.edu",13116,229,15,"Thursday","gif"
"mctrans02.med.nyu.edu",2537,229,15,"Thursday","gif"
"mech217.tamu.edu",42732,231,14,"Saturday","gif"
"mech217.tamu.edu",11996,233,9,"Monday","html"
"mech217.tamu.edu",8083,233,9,"Monday","gif"
"mech217.tamu.edu",1204,233,9,"Monday","gif"
"mech217.tamu.edu",1713,233,9,"Monday","gif"
"mech217.tamu.edu",1173,233,9,"Monday","gif"
"meibm11.cen.uiuc.edu",1687,241,9,"Tuesday","html"
"meibm11.cen.uiuc.edu",15528,241,9,"Tuesday","gif"
"meibm11.cen.uiuc.edu",3635,241,9,"Tuesday","gif"
"meibm11.cen.uiuc.edu",1087,241,9,"Tuesday","gif"
"mep2.ies.ncsu.edu",18114,186,13,"Wednesday","html"
"mep2.ies.ncsu.edu",12859,186,13,"Wednesday","gif"
"mep2.ies.ncsu.edu",3635,186,13,"Wednesday","gif"
"mep2.ies.ncsu.edu",4209,186,13,"Wednesday","gif"
"mercury.lcs.mit.edu",1387,188,13,"Friday","html"
"mercury.lcs.mit.edu",10495,188,13,"Friday","gif"
"mercury.lcs.mit.edu",509,188,13,"Friday","xbm"
"mercury.lcs.mit.edu",527,188,13,"Friday","xbm"
"mercury.lcs.mit.edu",1712,188,13,"Friday","other"
"mercury.lcs.mit.edu",509,188,13,"Friday","xbm"
"mercury.lcs.mit.edu",527,188,13,"Friday","xbm"
"merhaba.cc.columbia.edu",6720,187,15,"Thursday","html"
"merhaba.cc.columbia.edu",3260,192,9,"Tuesday","html"
"merhaba.cc.columbia.edu",18149,192,9,"Tuesday","gif"
"merhaba.cc.columbia.edu",5086,192,9,"Tuesday","txt"
"merhaba.cc.columbia.edu",3260,192,9,"Tuesday","html"
"merhaba.cc.columbia.edu",1204,192,9,"Tuesday","gif"
"merhaba.cc.columbia.edu",1173,192,9,"Tuesday","gif"
"mgan009.isc.rit.edu",19547,229,9,"Thursday","html"
"mgan009.isc.rit.edu",263,229,9,"Thursday","gif"
"mgan009.isc.rit.edu",3635,229,9,"Thursday","gif"
"mgtibm17.gatech.edu",4179,192,6,"Tuesday","gif"
"mgtibm17.gatech.edu",84907,192,6,"Tuesday","html"
"mgtibm17.gatech.edu",1713,192,6,"Tuesday","gif"
"mgtibm17.gatech.edu",1204,192,6,"Tuesday","gif"
"miles.rmit.usf.edu",9866,215,9,"Thursday","html"
"miles.rmit.usf.edu",1414,215,9,"Thursday","gif"
"miles.rmit.usf.edu",13372,215,9,"Thursday","gif"
"miles.rmit.usf.edu",25218,215,9,"Thursday","gif"
"miles.rmit.usf.edu",4441,215,9,"Thursday","gif"
"miles.rmit.usf.edu",1204,215,9,"Thursday","gif"
"miles.rmit.usf.edu",363,215,9,"Thursday","gif"
"miles.rmit.usf.edu",234,215,9,"Thursday","gif"
"miles.rmit.usf.edu",669,215,9,"Thursday","gif"
"millerh.east-tenn-st.edu",3998,188,8,"Friday","other"
"millerh.east-tenn-st.edu",40310,188,8,"Friday","gif"
"millerh.east-tenn-st.edu",786,188,8,"Friday","gif"
"millerh.east-tenn-st.edu",1204,188,8,"Friday","gif"
"millerh.east-tenn-st.edu",3225,188,8,"Friday","html"
"millerh.east-tenn-st.edu",12054,188,8,"Friday","gif"
"millerh.east-tenn-st.edu",49152,188,8,"Friday","mpg"
"minerva.willamette.edu",957,183,11,"Sunday","other"
"minerva.willamette.edu",12283,183,11,"Sunday","other"
"minerva.willamette.edu",4376,183,11,"Sunday","html"
"minerva.willamette.edu",40960,183,11,"Sunday","mpg"
"mingong-mac-cons.ucsc.edu",3260,229,13,"Thursday","html"
"mingong-mac-cons.ucsc.edu",18149,229,13,"Thursday","gif"
"mingong-mac-cons.ucsc.edu",1204,229,13,"Thursday","gif"
"mingong-mac-cons.ucsc.edu",1173,229,13,"Thursday","gif"
"mingong-mac-cons.ucsc.edu",5086,229,13,"Thursday","txt"
"mingus-asy-1.rutgers.edu",7634,182,10,"Saturday","html"
"mingus-asy-1.rutgers.edu",45966,182,10,"Saturday","jpg"
"mingus-asy-1.rutgers.edu",66202,182,10,"Saturday","jpg"
"mingus-asy-1.rutgers.edu",25439,182,10,"Saturday","jpg"
"mingus-asy-1.rutgers.edu",39654,182,10,"Saturday","jpg"
"mingus-asy-1.rutgers.edu",34029,182,10,"Saturday","jpg"
"mingus-asy-1.rutgers.edu",52491,182,10,"Saturday","jpg"
"mingus-asy-1.rutgers.edu",46888,182,10,"Saturday","jpg"
"mingus-asy-1.rutgers.edu",0,182,10,"Saturday","html"
"mitl-mac-29.stanford.edu",19547,229,12,"Thursday","html"
"mitl-mac-29.stanford.edu",3635,229,12,"Thursday","gif"
"mitl-mac-29.stanford.edu",263,229,12,"Thursday","gif"
"mizzen.ecs.umass.edu",11264,223,17,"Friday","html"
"mizzen.ecs.umass.edu",8677,223,17,"Friday","html"
"mizzen.ecs.umass.edu",4102,223,17,"Friday","html"
"mizzen.ecs.umass.edu",3791,223,17,"Friday","html"
"mizzen.ecs.umass.edu",3807,223,17,"Friday","html"
"mizzen.ecs.umass.edu",3708,223,17,"Friday","html"
"mizzen.ecs.umass.edu",3164,223,17,"Friday","html"
"mizzen.ecs.umass.edu",3066,223,17,"Friday","html"
"mizzen.ecs.umass.edu",4714,223,17,"Friday","html"
"mondale.is.rpslmc.edu",8677,229,12,"Thursday","html"
"mondale.is.rpslmc.edu",11853,229,12,"Thursday","gif"
"mondale.is.rpslmc.edu",786,229,12,"Thursday","gif"
"mondale.is.rpslmc.edu",1204,229,12,"Thursday","gif"
"mowong.extern.ucsd.edu",3985,187,17,"Thursday","html"
"mowong.extern.ucsd.edu",40310,187,17,"Thursday","gif"
"mowong.extern.ucsd.edu",786,187,17,"Thursday","gif"
"mowong.extern.ucsd.edu",1204,187,17,"Thursday","gif"
"mse08765.mse.cwru.edu",4247,195,10,"Friday","html"
"mse08765.mse.cwru.edu",786,195,10,"Friday","gif"
"mse08765.mse.cwru.edu",46573,195,10,"Friday","gif"
"mse08765.mse.cwru.edu",1204,195,10,"Friday","gif"
"mso.ssl.berkeley.edu",7074,184,14,"Monday","other"
"mso.ssl.berkeley.edu",5866,184,14,"Monday","gif"
"mso.ssl.berkeley.edu",786,184,14,"Monday","gif"
"mso.ssl.berkeley.edu",363,184,14,"Monday","gif"
"mso.ssl.berkeley.edu",234,184,14,"Monday","gif"
"mso.ssl.berkeley.edu",669,184,14,"Monday","gif"
"murchies-mac.jhuapl.edu",1602,209,10,"Friday","html"
"murchies-mac.jhuapl.edu",786,209,10,"Friday","gif"
"murchies-mac.jhuapl.edu",1204,209,10,"Friday","gif"
"murchies-mac.jhuapl.edu",9630,209,10,"Friday","gif"
"mzmo18.rescomp.arizona.edu",9648,236,12,"Thursday","html"
"mzmo18.rescomp.arizona.edu",25218,236,12,"Thursday","gif"
"mzmo18.rescomp.arizona.edu",4441,236,12,"Thursday","gif"
"mzmo18.rescomp.arizona.edu",13372,236,12,"Thursday","gif"
"mzmo18.rescomp.arizona.edu",1204,236,12,"Thursday","gif"
"mzmo18.rescomp.arizona.edu",363,236,12,"Thursday","gif"
"mzmo18.rescomp.arizona.edu",234,236,12,"Thursday","gif"
"mzmo18.rescomp.arizona.edu",669,236,12,"Thursday","gif"
"n00123-104afc.unity.ncsu.edu",7071,204,16,"Sunday","html"
"n00123-104afc.unity.ncsu.edu",5866,204,16,"Sunday","gif"
"n00123-104afc.unity.ncsu.edu",786,204,16,"Sunday","gif"
"n00123-104afc.unity.ncsu.edu",363,204,16,"Sunday","gif"
"n00123-104afc.unity.ncsu.edu",234,204,16,"Sunday","gif"
"n00123-104afc.unity.ncsu.edu",669,204,16,"Sunday","gif"
"n00123-104afc.unity.ncsu.edu",4464,204,16,"Sunday","html"
"n2a.pharm.hscsyr.edu",8529,219,10,"Monday","html"
"n2a.pharm.hscsyr.edu",337360,219,10,"Monday","gif"
"n2a.pharm.hscsyr.edu",84494,219,10,"Monday","jpg"
"n2a.pharm.hscsyr.edu",66202,219,10,"Monday","jpg"
"n2a.pharm.hscsyr.edu",4745,240,8,"Monday","html"
"n2a.pharm.hscsyr.edu",1204,240,8,"Monday","gif"
"n2a.pharm.hscsyr.edu",786,240,8,"Monday","gif"
"n2a.pharm.hscsyr.edu",46053,240,8,"Monday","gif"
"nanticoke.umd.edu",4247,198,12,"Monday","html"
"nanticoke.umd.edu",1204,198,12,"Monday","gif"
"nanticoke.umd.edu",786,198,12,"Monday","gif"
"nanticoke.umd.edu",46573,198,12,"Monday","gif"
"nebula.ppp.ucar.edu",3623,242,19,"Wednesday","pl"
"nebula.ppp.ucar.edu",13994,242,19,"Wednesday","gif"
"nebula.ppp.ucar.edu",786,242,19,"Wednesday","gif"
"nebula.ppp.ucar.edu",6354,242,19,"Wednesday","html"
"nebula.ppp.ucar.edu",32582,242,19,"Wednesday","gif"
"nebula.ppp.ucar.edu",751,242,19,"Wednesday","pl"
"nebula.ppp.ucar.edu",32582,242,19,"Wednesday","gif"
"nebula.ppp.ucar.edu",32582,242,19,"Wednesday","gif"
"neuro8038.mayo.edu",27063,201,14,"Thursday","html"
"neuro8038.mayo.edu",263,201,14,"Thursday","gif"
"neuro8038.mayo.edu",3635,201,14,"Thursday","gif"
"nicks1.tjr.tju.edu",17688,195,13,"Friday","other"
"nicks1.tjr.tju.edu",509,195,13,"Friday","xbm"
"nicks1.tjr.tju.edu",509,195,13,"Friday","xbm"
"nicks1.tjr.tju.edu",527,195,13,"Friday","xbm"
"nicks1.tjr.tju.edu",515,195,13,"Friday","xbm"
"no31.tamu.edu",3381,200,9,"Wednesday","html"
"no31.tamu.edu",12054,200,9,"Wednesday","gif"
"no31.tamu.edu",305722,200,9,"Wednesday","mpg"
"nova.umuc.edu",8677,187,7,"Thursday","html"
"nova.umuc.edu",7131,221,14,"Wednesday","other"
"nova.umuc.edu",14298,221,14,"Wednesday","gif"
"nova.umuc.edu",14298,221,14,"Wednesday","gif"
"nova.umuc.edu",5854,239,23,"Sunday","html"
"nova.umuc.edu",543,239,23,"Sunday","pl"
"novix.bih.harvard.edu",3985,184,6,"Monday","other"
"novix.bih.harvard.edu",40310,184,6,"Monday","gif"
"novix.bih.harvard.edu",786,184,6,"Monday","gif"
"novix.bih.harvard.edu",1204,184,6,"Monday","gif"
"novix.bih.harvard.edu",3214,184,6,"Monday","pl"
"nres07.uthscsa.edu",18114,194,6,"Thursday","html"
"nres07.uthscsa.edu",12859,194,6,"Thursday","gif"
"nres07.uthscsa.edu",18114,194,6,"Thursday","html"
"nres07.uthscsa.edu",3635,194,6,"Thursday","gif"
"nres07.uthscsa.edu",4209,194,6,"Thursday","gif"
"nres07.uthscsa.edu",12859,194,6,"Thursday","gif"
"nres07.uthscsa.edu",3260,194,6,"Thursday","html"
"nres07.uthscsa.edu",1173,194,6,"Thursday","gif"
"nres07.uthscsa.edu",18149,194,6,"Thursday","gif"
"nriegel.campus.vt.edu",9630,242,20,"Wednesday","html"
"nriegel.campus.vt.edu",25218,242,20,"Wednesday","gif"
"nriegel.campus.vt.edu",13372,242,20,"Wednesday","gif"
"nriegel.campus.vt.edu",4441,242,20,"Wednesday","gif"
"nriegel.campus.vt.edu",1204,242,20,"Wednesday","gif"
"nriegel.campus.vt.edu",363,242,20,"Wednesday","gif"
"nriegel.campus.vt.edu",234,242,20,"Wednesday","gif"
"nriegel.campus.vt.edu",669,242,20,"Wednesday","gif"
"nts170.dialup.hawaii.edu",9867,191,20,"Monday","html"
"nts170.dialup.hawaii.edu",25218,191,20,"Monday","gif"
"nts170.dialup.hawaii.edu",4441,191,20,"Monday","gif"
"nts170.dialup.hawaii.edu",1414,191,20,"Monday","gif"
"nts170.dialup.hawaii.edu",13372,191,20,"Monday","gif"
"nts170.dialup.hawaii.edu",1204,191,20,"Monday","gif"
"nts170.dialup.hawaii.edu",363,191,20,"Monday","gif"
"nts170.dialup.hawaii.edu",234,191,20,"Monday","gif"
"nts170.dialup.hawaii.edu",669,191,20,"Monday","gif"
"nuc006.psc.sc.edu",8678,200,8,"Wednesday","html"
"nuc006.psc.sc.edu",11853,200,8,"Wednesday","gif"
"nuc006.psc.sc.edu",786,200,8,"Wednesday","gif"
"nuc006.psc.sc.edu",1204,200,8,"Wednesday","gif"
"nuc006.psc.sc.edu",13387,200,8,"Wednesday","html"
"nuc006.psc.sc.edu",12054,200,8,"Wednesday","gif"
"nuc006.psc.sc.edu",1713,200,8,"Wednesday","gif"
"nuc006.psc.sc.edu",1173,200,8,"Wednesday","gif"
"numenor.arlut.utexas.edu",3635,243,8,"Thursday","gif"
"numenor.arlut.utexas.edu",263,243,8,"Thursday","gif"
"numenor.arlut.utexas.edu",4970,243,8,"Thursday","html"
"numenor.arlut.utexas.edu",786,243,8,"Thursday","gif"
"numenor.arlut.utexas.edu",1204,243,8,"Thursday","gif"
"nuro.phy.nau.edu",21521,207,10,"Wednesday","html"
"nuro.phy.nau.edu",17083,207,10,"Wednesday","gif"
"nuro.phy.nau.edu",1713,207,10,"Wednesday","gif"
"nuro.phy.nau.edu",1204,207,10,"Wednesday","gif"
"nuro.phy.nau.edu",1173,207,10,"Wednesday","gif"
"nx35.mik.uky.edu",7131,228,10,"Wednesday","html"
"nx35.mik.uky.edu",1602,228,10,"Wednesday","html"
"nx35.mik.uky.edu",3260,228,10,"Wednesday","html"
"nx35.mik.uky.edu",2766,228,10,"Wednesday","txt"
"nx35.mik.uky.edu",3260,228,10,"Wednesday","html"
"nx35.mik.uky.edu",3260,228,10,"Wednesday","html"
"nx35.mik.uky.edu",5086,228,10,"Wednesday","txt"
"nx35.mik.uky.edu",44877,228,10,"Wednesday","html"
"nyx.cs.du.edu",4538,183,6,"Sunday","html"
"nyx.cs.du.edu",4745,239,10,"Sunday","html"
"nyx.cs.du.edu",3714,239,10,"Sunday","pl"
"nyx.cs.du.edu",3714,240,16,"Monday","pl"
"nyx.cs.du.edu",6174,240,16,"Monday","html"
"nyx.cs.du.edu",71655,240,16,"Monday","html"
"nyx.cs.du.edu",17688,243,19,"Thursday","other"
"ogc631.tamu.edu",49553,229,8,"Thursday","html"
"ogc631.tamu.edu",42732,229,8,"Thursday","gif"
"ogc631.tamu.edu",1204,229,8,"Thursday","gif"
"ogc631.tamu.edu",891,229,8,"Thursday","gif"
"orion.oac.uci.edu",3985,187,21,"Thursday","other"
"orion.oac.uci.edu",1204,187,21,"Thursday","gif"
"orion.oac.uci.edu",786,187,21,"Thursday","gif"
"orion.oac.uci.edu",40310,187,21,"Thursday","gif"
"orion.oac.uci.edu",12722,187,21,"Thursday","html"
"orion.oac.uci.edu",1713,187,21,"Thursday","gif"
"orion.oac.uci.edu",12054,187,21,"Thursday","gif"
"oucsace.cs.ohiou.edu",7071,196,9,"Saturday","other"
"our19.tamu.edu",4247,194,6,"Thursday","other"
"our19.tamu.edu",786,194,6,"Thursday","gif"
"our19.tamu.edu",1204,194,6,"Thursday","gif"
"our19.tamu.edu",46573,194,6,"Thursday","gif"
"our19.tamu.edu",4247,194,9,"Thursday","other"
"our19.tamu.edu",786,194,9,"Thursday","gif"
"our19.tamu.edu",46573,194,9,"Thursday","gif"
"our19.tamu.edu",1204,194,9,"Thursday","gif"
"oyster.cannon.udel.edu",11757,240,17,"Monday","gif"
"oyster.cannon.udel.edu",131166,240,17,"Monday","html"
"oyster.cannon.udel.edu",1204,240,17,"Monday","gif"
"oyster.cannon.udel.edu",1713,240,17,"Monday","gif"
"oyster.cannon.udel.edu",1173,240,17,"Monday","gif"
"p15-02b.enable-plaza.vt.edu",3260,202,7,"Friday","html"
"p15-02b.enable-plaza.vt.edu",18149,202,7,"Friday","gif"
"p15-02b.enable-plaza.vt.edu",1204,202,7,"Friday","gif"
"p15-02b.enable-plaza.vt.edu",1173,202,7,"Friday","gif"
"p202709.src2027.uic.edu",891,198,23,"Monday","gif"
"p202709.src2027.uic.edu",1204,198,23,"Monday","gif"
"p224900.sel2249.uic.edu",11175,186,5,"Wednesday","gif"
"p224900.sel2249.uic.edu",41397,186,5,"Wednesday","html"
"p224900.sel2249.uic.edu",4209,186,5,"Wednesday","gif"
"p224900.sel2249.uic.edu",3635,186,5,"Wednesday","gif"
"pandora.ess.sunysb.edu",11996,233,14,"Monday","html"
"pandora.ess.sunysb.edu",8083,233,14,"Monday","gif"
"pandora.ess.sunysb.edu",1204,233,14,"Monday","gif"
"pandora.ess.sunysb.edu",1173,233,14,"Monday","gif"
"pandora.ess.sunysb.edu",1713,233,14,"Monday","gif"
"pandora.ess.sunysb.edu",49553,233,14,"Monday","html"
"pandora.ess.sunysb.edu",891,233,14,"Monday","gif"
"pandora.ess.sunysb.edu",42732,233,14,"Monday","gif"
"panther1454.eiu.edu",1204,237,11,"Friday","gif"
"panther1454.eiu.edu",786,237,11,"Friday","gif"
"parakeet.gcatt.gatech.edu",15980,198,15,"Monday","gif"
"parakeet.gcatt.gatech.edu",58176,198,15,"Monday","html"
"parakeet.gcatt.gatech.edu",1173,198,15,"Monday","gif"
"parakeet.gcatt.gatech.edu",1204,198,15,"Monday","gif"
"parakeet.gcatt.gatech.edu",1713,198,15,"Monday","gif"
"paulh.des.sdl.usu.edu",3347,200,6,"Wednesday","pl"
"paulh.des.sdl.usu.edu",13994,200,6,"Wednesday","gif"
"paulh.des.sdl.usu.edu",786,200,6,"Wednesday","gif"
"paulh.des.sdl.usu.edu",4324,200,6,"Wednesday","html"
"paulh.des.sdl.usu.edu",1204,200,6,"Wednesday","gif"
"paulh.des.sdl.usu.edu",46573,200,6,"Wednesday","gif"
"pauline.sdsc.edu",1687,187,20,"Thursday","html"
"pauline.sdsc.edu",7067,187,20,"Thursday","html"
"pauline.sdsc.edu",4464,187,20,"Thursday","html"
"pc-933.business.utah.edu",3260,235,18,"Wednesday","html"
"pc-933.business.utah.edu",18149,235,18,"Wednesday","gif"
"pc-933.business.utah.edu",1204,235,18,"Wednesday","gif"
"pc-933.business.utah.edu",1173,235,18,"Wednesday","gif"
"pc-tech3.ccs.csus.edu",9866,206,13,"Tuesday","html"
"pc-tech3.ccs.csus.edu",25218,206,13,"Tuesday","gif"
"pc-tech3.ccs.csus.edu",1414,206,13,"Tuesday","gif"
"pc-tech3.ccs.csus.edu",4441,206,13,"Tuesday","gif"
"pc-tech3.ccs.csus.edu",13372,206,13,"Tuesday","gif"
"pc-tech3.ccs.csus.edu",1204,206,13,"Tuesday","gif"
"pc-tech3.ccs.csus.edu",234,206,13,"Tuesday","gif"
"pc-tech3.ccs.csus.edu",669,206,13,"Tuesday","gif"
"pc-tech3.ccs.csus.edu",363,206,13,"Tuesday","gif"
"pc008051.cedarville.edu",17688,233,20,"Monday","other"
"pc008051.cedarville.edu",509,233,20,"Monday","xbm"
"pc008051.cedarville.edu",527,233,20,"Monday","xbm"
"pc008051.cedarville.edu",509,233,20,"Monday","xbm"
"pc10940.pc.cc.cmu.edu",3985,182,12,"Saturday","other"
"pc10940.pc.cc.cmu.edu",40310,182,12,"Saturday","gif"
"pc10940.pc.cc.cmu.edu",786,182,12,"Saturday","gif"
"pc10940.pc.cc.cmu.edu",1204,182,12,"Saturday","gif"
"pc10940.pc.cc.cmu.edu",12169,182,12,"Saturday","html"
"pc10940.pc.cc.cmu.edu",12054,182,12,"Saturday","gif"
"pc10940.pc.cc.cmu.edu",1713,182,12,"Saturday","gif"
"pc10940.pc.cc.cmu.edu",6923,182,12,"Saturday","other"
"pc13.acrs-tccw.wku.edu",8677,237,9,"Friday","html"
"pc13.acrs-tccw.wku.edu",11853,237,9,"Friday","gif"
"pc13.acrs-tccw.wku.edu",786,237,9,"Friday","gif"
"pc13.acrs-tccw.wku.edu",1204,237,9,"Friday","gif"
"pc13.acrs-tccw.wku.edu",106496,237,9,"Friday","gif"
"pc14.rich.albany.edu",3985,184,12,"Monday","other"
"pc14.rich.albany.edu",786,184,12,"Monday","gif"
"pc14.rich.albany.edu",1204,184,12,"Monday","gif"
"pc14.rich.albany.edu",40310,184,12,"Monday","gif"
"pc24.ite.usu.edu",11175,239,23,"Sunday","gif"
"pc24.ite.usu.edu",44877,239,23,"Sunday","html"
"pc24.ite.usu.edu",3635,239,23,"Sunday","gif"
"pc24.ite.usu.edu",4209,239,23,"Sunday","gif"
"pc24.ite.usu.edu",7089,239,23,"Sunday","html"
"pc24.ite.usu.edu",5866,239,23,"Sunday","gif"
"pc24.ite.usu.edu",363,239,23,"Sunday","gif"
"pc24.ite.usu.edu",786,239,23,"Sunday","gif"
"pc24.ite.usu.edu",234,239,23,"Sunday","gif"
"pc3.bu128.sc.maricopa.edu",3985,187,18,"Thursday","other"
"pc3.bu128.sc.maricopa.edu",786,187,18,"Thursday","gif"
"pc3.bu128.sc.maricopa.edu",40310,187,18,"Thursday","gif"
"pc3.bu128.sc.maricopa.edu",1204,187,18,"Thursday","gif"
